duty,voltage,current,power
0.0,12.6665,0.00115,0.01459
1.0,12.1275,0.00122,0.01484
2.0,9.5403,0.00125,0.01191
3.0,6.3063,0.00114,0.00719
4.0,5.1744,0.0013,0.00672
5.0,5.1205,0.00175,0.00894
6.0,4.851,0.00219,0.01061
7.0,5.1205,0.00297,0.01523
8.0,4.7971,0.00351,0.01682
9.0,4.9588,0.00447,0.02215
10.0,4.1503,0.00453,0.01879
11.0,4.3659,0.00568,0.0248
12.0,4.7432,0.00726,0.03444
13.0,4.3659,0.00778,0.03395
14.0,4.6893,0.00962,0.0451
15.0,4.4198,0.01035,0.04573
16.0,4.0964,0.01086,0.04448
17.0,4.0425,0.01205,0.04871
18.0,3.8808,0.01293,0.05017
19.0,3.5574,0.01317,0.04684
20.0,3.234,0.01323,0.04279
21.0,3.8269,0.01722,0.06592
22.0,3.2879,0.01621,0.0533
23.0,3.8808,0.02088,0.08104
24.0,3.1801,0.01861,0.05917
25.0,3.6652,0.02324,0.08518
26.0,3.234,0.02216,0.07165
27.0,2.8567,0.02109,0.06023
28.0,2.9645,0.02351,0.0697
29.0,2.7489,0.02337,0.06424
30.0,2.4255,0.02205,0.05348
31.0,2.2099,0.02144,0.04738
32.0,2.4794,0.02561,0.06351
33.0,2.3177,0.02545,0.05899
34.0,2.1021,0.02449,0.05148
35.0,2.2638,0.02794,0.06324
36.0,2.2638,0.02954,0.06688
37.0,1.9404,0.02674,0.05189
38.0,1.7248,0.02506,0.04323
39.0,1.7248,0.02639,0.04552
40.0,1.8326,0.02949,0.05404
41.0,2.2638,0.03826,0.08661
42.0,2.3177,0.04109,0.09525
43.0,2.1021,0.03906,0.08211
44.0,1.8326,0.03565,0.06532
45.0,1.6709,0.03399,0.05679
46.0,1.8326,0.03894,0.07137
47.0,1.5092,0.03348,0.05052
48.0,1.617,0.0374,0.06048
49.0,1.3475,0.03248,0.04376
50.0,1.2936,0.03246,0.04199
51.0,1.1858,0.03095,0.0367
52.0,1.2936,0.0351,0.0454
53.0,1.1858,0.03342,0.03963
54.0,1.1858,0.03469,0.04113
55.0,1.078,0.03271,0.03526
56.0,1.1858,0.03729,0.04422
57.0,1.1858,0.03863,0.04581
58.0,0.8624,0.02909,0.02509
59.0,0.7546,0.02634,0.01987
60.0,1.1319,0.04085,0.04624
61.0,0.8085,0.03016,0.02438
62.0,0.7546,0.02908,0.02194
63.0,0.5929,0.02359,0.01398
64.0,0.4851,0.01991,0.00966
65.0,0.4851,0.02054,0.00996
66.0,0.7007,0.03059,0.02143
67.0,0.8085,0.03637,0.0294
68.0,0.4851,0.02248,0.0109
69.0,0.3234,0.01543,0.00499
70.0,0.5929,0.02911,0.01726
71.0,0.2695,0.01361,0.00367
72.0,0.4312,0.02239,0.00966
73.0,0.4851,0.0259,0.01256
74.0,0.1617,0.00887,0.00143
75.0,0.2156,0.01215,0.00262
76.0,0.3234,0.01871,0.00605
77.0,0.1078,0.0064,0.00069
78.0,0.2695,0.01642,0.00443
79.0,0.2695,0.01684,0.00454
80.0,0.1617,0.01036,0.00168
81.0,0.1078,0.00708,0.00076
82.0,0.1078,0.00726,0.00078
83.0,0.0539,0.00372,0.0002
84.0,0.0539,0.00381,0.00021
85.0,0.0,0.0,0.0
86.0,0.0,0.0,0.0
87.0,0.0539,0.00408,0.00022
88.0,0.0,0.0,0.0
89.0,0.0,0.0,0.0
90.0,0.0,0.0,0.0
0.0,9.7559,0.00089,0.00865
1.0,8.5701,0.00086,0.00741
2.0,4.2581,0.00056,0.00237
3.0,2.8028,0.00051,0.00142
4.0,2.9106,0.00073,0.00213
5.0,2.8028,0.00096,0.00268
6.0,2.695,0.00122,0.00327
7.0,2.8028,0.00163,0.00456
8.0,2.5872,0.00189,0.00489
9.0,2.6411,0.00238,0.00628
10.0,2.8567,0.00312,0.0089
11.0,2.8028,0.00365,0.01022
12.0,2.3177,0.00355,0.00822
13.0,2.4255,0.00432,0.01048
14.0,2.156,0.00442,0.00953
15.0,2.3716,0.00555,0.01317
16.0,2.156,0.00572,0.01232
17.0,2.156,0.00643,0.01386
18.0,1.9404,0.00646,0.01254
19.0,2.2638,0.00838,0.01897
20.0,2.0482,0.00838,0.01716
21.0,1.8326,0.00825,0.01512
22.0,1.7248,0.0085,0.01467
23.0,1.7787,0.00957,0.01702
24.0,1.3475,0.00788,0.01062
25.0,1.617,0.01025,0.01658
26.0,1.4553,0.00997,0.01451
27.0,1.7787,0.01313,0.02335
28.0,1.4553,0.01154,0.0168
29.0,1.4014,0.01191,0.0167
30.0,1.2397,0.01127,0.01397
31.0,1.1858,0.0115,0.01364
32.0,1.2397,0.01281,0.01588
33.0,1.078,0.01184,0.01276
34.0,1.3475,0.0157,0.02116
35.0,1.1319,0.01397,0.01581
36.0,1.078,0.01407,0.01517
37.0,1.078,0.01486,0.01601
38.0,1.2936,0.0188,0.02432
39.0,1.078,0.01649,0.01778
40.0,0.9702,0.01561,0.01515
41.0,0.9702,0.0164,0.01591
42.0,0.9163,0.01625,0.01489
43.0,0.8624,0.01602,0.01382
44.0,0.9163,0.01782,0.01633
45.0,0.7546,0.01535,0.01158
46.0,0.8085,0.01718,0.01389
47.0,0.8085,0.01793,0.0145
48.0,0.7007,0.01621,0.01136
49.0,0.5929,0.01429,0.00847
50.0,0.539,0.01352,0.00729
51.0,0.7007,0.01829,0.01282
52.0,0.3773,0.01024,0.00386
53.0,0.539,0.01519,0.00819
54.0,0.5929,0.01734,0.01028
55.0,0.4312,0.01308,0.00564
56.0,0.3773,0.01187,0.00448
57.0,0.3234,0.01054,0.00341
58.0,0.3773,0.01273,0.0048
59.0,0.3234,0.01129,0.00365
60.0,0.2156,0.00778,0.00168
61.0,0.2695,0.01005,0.00271
62.0,0.2695,0.01038,0.0028
63.0,0.2695,0.01072,0.00289
64.0,0.1617,0.00664,0.00107
65.0,0.2695,0.01141,0.00308
66.0,0.3234,0.01412,0.00457
67.0,0.2156,0.0097,0.00209
68.0,0.1078,0.00499,0.00054
69.0,0.1078,0.00514,0.00055
70.0,0.1078,0.00529,0.00057
71.0,0.1078,0.00544,0.00059
72.0,0.0539,0.0028,0.00015
73.0,0.1078,0.00575,0.00062
74.0,0.1078,0.00591,0.00064
75.0,0.0539,0.00304,0.00016
76.0,0.0539,0.00312,0.00017
77.0,0.0539,0.0032,0.00017
78.0,0.0539,0.00328,0.00018
79.0,0.0,0.0,0.0
80.0,0.0,0.0,0.0
81.0,0.0,0.0,0.0
82.0,0.0,0.0,0.0
83.0,0.0,0.0,0.0
84.0,0.0,0.0,0.0
85.0,0.0,0.0,0.0
86.0,0.0,0.0,0.0
87.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0
89.0,0.0,0.0,0.0
90.0,0.0,0.0,0.0
0.0,10.3488,0.00094,0.00974
1.0,9.2708,0.00094,0.00867
2.0,5.1744,0.00068,0.00351
3.0,3.1262,0.00057,0.00177
4.0,3.3418,0.00084,0.0028
5.0,2.9645,0.00101,0.003
6.0,3.0723,0.00139,0.00426
7.0,3.1262,0.00182,0.00568
8.0,2.8028,0.00205,0.00574
9.0,3.0184,0.00272,0.00821
10.0,3.0184,0.00329,0.00994
11.0,3.0184,0.00393,0.01185
12.0,2.695,0.00413,0.01112
13.0,2.7489,0.0049,0.01346
14.0,2.4794,0.00509,0.01261
15.0,2.5333,0.00593,0.01502
16.0,2.4255,0.00643,0.0156
17.0,2.4794,0.00739,0.01832
18.0,2.2099,0.00736,0.01627
19.0,2.156,0.00798,0.0172
20.0,2.1021,0.0086,0.01808
21.0,2.156,0.0097,0.02092
22.0,2.0482,0.0101,0.02069
23.0,2.0482,0.01102,0.02257
24.0,1.7248,0.01009,0.01741
25.0,1.8865,0.01196,0.02257
26.0,1.7248,0.01182,0.02038
27.0,1.7787,0.01313,0.02335
28.0,1.4553,0.01154,0.0168
29.0,1.5631,0.01329,0.02077
30.0,1.4553,0.01323,0.01925
31.0,1.6709,0.01621,0.02708
32.0,1.3475,0.01392,0.01876
33.0,1.3475,0.0148,0.01994
34.0,1.4553,0.01696,0.02468
35.0,1.2397,0.0153,0.01897
36.0,1.2936,0.01688,0.02184
37.0,1.2397,0.01708,0.02118
38.0,1.2397,0.01801,0.02233
39.0,1.2397,0.01897,0.02352
40.0,1.1319,0.01821,0.02062
41.0,1.4553,0.0246,0.03579
42.0,1.1858,0.02103,0.02493
43.0,1.078,0.02003,0.02159
44.0,1.1319,0.02202,0.02492
45.0,0.8624,0.01754,0.01513
46.0,0.8624,0.01833,0.01581
47.0,0.7007,0.01554,0.01089
48.0,1.078,0.02494,0.02688
49.0,0.8624,0.02078,0.01792
50.0,0.7546,0.01893,0.01429
51.0,0.6468,0.01688,0.01092
52.0,0.4851,0.01316,0.00638
53.0,0.6468,0.01823,0.01179
54.0,0.539,0.01577,0.0085
55.0,0.7546,0.0229,0.01728
56.0,0.539,0.01695,0.00914
57.0,0.6468,0.02107,0.01363
58.0,0.3234,0.01091,0.00353
59.0,0.4312,0.01505,0.00649
60.0,0.3773,0.01362,0.00514
61.0,0.3773,0.01407,0.00531
62.0,0.3773,0.01454,0.00549
63.0,0.2156,0.00858,0.00185
64.0,0.2695,0.01106,0.00298
65.0,0.2695,0.01141,0.00308
66.0,0.2695,0.01176,0.00317
67.0,0.2156,0.0097,0.00209
68.0,0.2156,0.00999,0.00215
69.0,0.2156,0.01028,0.00222
70.0,0.2695,0.01323,0.00357
71.0,0.1617,0.00817,0.00132
72.0,0.1078,0.0056,0.0006
73.0,0.1078,0.00575,0.00062
74.0,0.1078,0.00591,0.00064
75.0,0.1078,0.00607,0.00065
76.0,0.1617,0.00935,0.00151
77.0,0.0539,0.0032,0.00017
78.0,0.0539,0.00328,0.00018
79.0,0.0,0.0,0.0
80.0,0.0539,0.00345,0.00019
81.0,0.0,0.0,0.0
82.0,0.0,0.0,0.0
83.0,0.0,0.0,0.0
84.0,0.0,0.0,0.0
85.0,0.0,0.0,0.0
86.0,0.0,0.0,0.0
87.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0
89.0,0.0,0.0,0.0
90.0,0.0,0.0,0.0
0.0,9.4864,0.00086,0.00818
1.0,8.2467,0.00083,0.00686
2.0,3.6113,0.00047,0.00171
3.0,2.6411,0.00048,0.00126
4.0,2.695,0.00068,0.00182
5.0,2.5872,0.00088,0.00228
6.0,2.6411,0.00119,0.00315
7.0,2.695,0.00157,0.00422
8.0,2.4794,0.00181,0.00449
9.0,2.2638,0.00204,0.00462
10.0,2.695,0.00294,0.00792
11.0,2.2099,0.00287,0.00635
12.0,2.1021,0.00322,0.00676
13.0,2.156,0.00384,0.00828
