duty,voltage,current,power
0.0,15.2537,0.00139,0.02115
1.0,15.1459,0.00153,0.02315
2.0,14.6608,0.00192,0.02814
3.0,14.014,0.00254,0.03553
4.0,12.6665,0.00318,0.04026
5.0,11.6424,0.00397,0.04621
6.0,9.1091,0.00411,0.03741
7.0,9.0552,0.00526,0.04763
8.0,8.7857,0.00642,0.05642
9.0,9.2708,0.00835,0.07743
10.0,8.4623,0.00923,0.07812
11.0,8.085,0.01052,0.08504
12.0,8.2467,0.01262,0.10411
13.0,7.9233,0.01411,0.1118
14.0,8.085,0.01658,0.13406
15.0,7.3304,0.01716,0.12579
16.0,7.4921,0.01986,0.1488
17.0,7.546,0.02249,0.16974
18.0,7.3843,0.0246,0.18163
19.0,6.8992,0.02553,0.17616
20.0,6.8992,0.02822,0.19472
21.0,7.007,0.03154,0.22099
22.0,7.007,0.03455,0.2421
23.0,6.3063,0.03393,0.214
24.0,6.3602,0.03721,0.23668
25.0,6.0907,0.03862,0.23523
26.0,6.0907,0.04173,0.25415
27.0,5.8751,0.04336,0.25477
28.0,5.2822,0.04189,0.22129
29.0,5.1205,0.04353,0.22289
30.0,5.3361,0.04851,0.25885
31.0,4.851,0.04706,0.22828
32.0,5.0666,0.05234,0.2652
33.0,4.851,0.05327,0.25841
34.0,4.6354,0.05401,0.25034
35.0,4.2581,0.05255,0.22376
36.0,4.0964,0.05346,0.219
37.0,3.9347,0.05422,0.21335
38.0,3.9886,0.05796,0.23117
39.0,3.3957,0.05196,0.17643
40.0,4.1503,0.06678,0.27717
41.0,3.6652,0.06195,0.22704
42.0,3.3418,0.05925,0.19801
43.0,3.8808,0.07211,0.27984
44.0,3.3957,0.06605,0.22428
45.0,3.1801,0.06469,0.20571
46.0,2.9106,0.06185,0.18003
47.0,3.2879,0.07293,0.23978
48.0,3.2879,0.07605,0.25005
49.0,2.8028,0.06755,0.18933
50.0,2.695,0.06762,0.18224
51.0,2.8028,0.07316,0.20504
52.0,2.5872,0.07019,0.1816
53.0,2.3716,0.06683,0.1585
54.0,2.4794,0.07252,0.17982
55.0,2.2638,0.06869,0.15549
56.0,1.9404,0.06103,0.11842
57.0,2.1021,0.06849,0.14397
58.0,1.8865,0.06363,0.12004
59.0,1.617,0.05643,0.09126
60.0,1.2936,0.04669,0.06039
61.0,1.3475,0.05026,0.06773
62.0,1.5092,0.05815,0.08776
63.0,1.2397,0.04932,0.06114
64.0,1.0241,0.04204,0.04305
65.0,1.0241,0.04336,0.04441
66.0,1.2936,0.05647,0.07305
67.0,1.0241,0.04606,0.04718
68.0,0.8085,0.03746,0.03029
69.0,0.7007,0.03342,0.02342
70.0,0.8624,0.04234,0.03651
71.0,0.6468,0.03266,0.02113
72.0,0.5929,0.03079,0.01826
73.0,0.539,0.02877,0.01551
74.0,0.5929,0.03252,0.01928
75.0,0.5929,0.0334,0.01981
76.0,0.3773,0.02183,0.00824
77.0,0.3234,0.0192,0.00621
78.0,0.4312,0.02627,0.01133
79.0,0.3773,0.02358,0.0089
80.0,0.2156,0.01382,0.00298
81.0,0.2156,0.01417,0.00305
82.0,0.1617,0.01089,0.00176
83.0,0.1078,0.00744,0.0008
84.0,0.1617,0.01142,0.00185
85.0,0.1078,0.0078,0.00084
86.0,0.1078,0.00798,0.00086
87.0,0.1078,0.00817,0.00088
88.0,0.0,0.0,0.0
89.0,0.0,0.0,0.0
90.0,0.0,0.0,0.0
91.0,0.0,0.0,0.0
92.0,0.0,0.0,0.0
93.0,0.0,0.0,0.0
94.0,0.0,0.0,0.0
95.0,0.0,0.0,0.0
96.0,0.0,0.0,0.0
97.0,0.0,0.0,0.0
0.0,14.1218,0.00128,0.01813
1.0,13.9601,0.00141,0.01967
2.0,13.0977,0.00171,0.02246
3.0,12.2353,0.00221,0.02708
4.0,10.241,0.00257,0.02631
5.0,7.8694,0.00268,0.02111
6.0,7.4921,0.00338,0.02531
7.0,6.468,0.00376,0.0243
8.0,6.468,0.00473,0.03058
9.0,6.2524,0.00563,0.03522
10.0,6.7914,0.00741,0.05032
11.0,6.468,0.00841,0.05442
12.0,6.4141,0.00982,0.06298
13.0,6.3063,0.01123,0.07083
14.0,5.929,0.01216,0.0721
15.0,5.8751,0.01375,0.0808
16.0,5.8212,0.01543,0.08983
17.0,5.9829,0.01783,0.1067
18.0,5.4439,0.01813,0.09871
19.0,5.5517,0.02055,0.11407
20.0,5.5517,0.02271,0.12609
21.0,5.4978,0.02475,0.13604
22.0,4.9588,0.02445,0.12125
23.0,5.0666,0.02726,0.13813
24.0,5.2283,0.03059,0.15994
25.0,4.6354,0.02939,0.13625
26.0,4.2581,0.02917,0.12422
27.0,4.851,0.0358,0.17369
