duty,voltage,current,power
0.0,9.9715,0.00091,0.00904
1.0,9.163,0.00092,0.00847
2.0,8.1928,0.00107,0.00879
3.0,8.3006,0.0015,0.01246
4.0,8.1389,0.00204,0.01662
5.0,8.085,0.00276,0.02228
6.0,7.8694,0.00355,0.02792
7.0,7.2226,0.0042,0.0303
8.0,7.7616,0.00567,0.04403
9.0,6.8992,0.00622,0.04288
10.0,7.4921,0.00817,0.06123
11.0,7.3843,0.00961,0.07094
12.0,7.3843,0.0113,0.08348
13.0,6.5758,0.01171,0.07701
14.0,6.5758,0.01349,0.08868
15.0,6.5219,0.01527,0.09957
16.0,6.7375,0.01786,0.12034
17.0,6.1985,0.01848,0.11453
18.0,6.4141,0.02136,0.13704
19.0,6.1985,0.02294,0.14219
20.0,6.1446,0.02514,0.15446
21.0,6.7914,0.03057,0.2076
22.0,5.8751,0.02897,0.1702
23.0,6.2524,0.03364,0.21035
24.0,6.0368,0.03532,0.21322
25.0,5.4978,0.03486,0.19166
26.0,5.6595,0.03877,0.21943
27.0,5.6056,0.04137,0.23193
28.0,4.851,0.03847,0.18663
29.0,5.3361,0.04536,0.24205
30.0,5.39,0.049,0.26411
31.0,5.2822,0.05124,0.27067
32.0,5.0666,0.05234,0.2652
33.0,4.7432,0.05208,0.24705
34.0,4.5815,0.05338,0.24455
35.0,4.5276,0.05587,0.25298
36.0,3.9886,0.05205,0.20763
37.0,4.2581,0.05868,0.24987
38.0,4.312,0.06266,0.27018
39.0,4.2042,0.06433,0.27045
40.0,4.2581,0.06852,0.29175
41.0,3.5574,0.06012,0.21388
42.0,3.7191,0.06594,0.24525
43.0,4.0425,0.07511,0.30365
44.0,3.6113,0.07024,0.25367
45.0,4.2581,0.08661,0.36881
46.0,3.1801,0.06758,0.21491
47.0,4.0425,0.08967,0.36248
48.0,2.9645,0.06857,0.20328
49.0,2.5333,0.06105,0.15467
50.0,2.6411,0.06627,0.17502
51.0,2.7489,0.07175,0.19723
52.0,2.2638,0.06142,0.13904
53.0,2.4794,0.06987,0.17324
54.0,2.2638,0.06622,0.1499
55.0,2.8028,0.08504,0.23835
56.0,2.6411,0.08306,0.21938
57.0,2.4255,0.07902,0.19168
58.0,2.156,0.07272,0.15679
59.0,1.7787,0.06208,0.11042
60.0,2.2099,0.07976,0.17626
61.0,2.156,0.08042,0.17339
62.0,1.8326,0.07061,0.1294
63.0,1.8326,0.0729,0.1336
64.0,2.1021,0.08629,0.1814
65.0,1.5092,0.0639,0.09644
66.0,1.5631,0.06823,0.10665
67.0,1.6709,0.07516,0.12558
68.0,2.1021,0.09739,0.20473
69.0,1.1319,0.05399,0.06111
70.0,1.5092,0.07409,0.11181
71.0,1.617,0.08166,0.13204
72.0,1.4014,0.07278,0.10199
73.0,1.2936,0.06905,0.08933
74.0,0.8624,0.0473,0.04079
75.0,0.8624,0.04859,0.0419
76.0,1.0241,0.05925,0.06067
77.0,0.6468,0.03841,0.02484
78.0,0.8085,0.04926,0.03983
79.0,0.4312,0.02695,0.01162
80.0,0.7007,0.04491,0.03147
81.0,1.1858,0.07791,0.09238
82.0,0.8085,0.05444,0.04401
83.0,0.8085,0.05577,0.04509
84.0,0.539,0.03808,0.02053
85.0,0.7546,0.05459,0.04119
86.0,0.4851,0.03592,0.01743
87.0,0.4312,0.03268,0.01409
88.0,0.539,0.04179,0.02252
89.0,0.5929,0.04702,0.02788
90.0,0.4851,0.03934,0.01908
