duty,voltage,current,power
0.0,7.1687,0.00065,0.00467
1.0,5.6056,0.00057,0.00317
2.0,1.7248,0.00023,0.00039
3.0,1.5092,0.00027,0.00041
4.0,1.6709,0.00042,0.0007
5.0,1.7248,0.00059,0.00101
6.0,1.5092,0.00068,0.00103
7.0,1.5631,0.00091,0.00142
8.0,1.5092,0.0011,0.00166
9.0,1.2397,0.00112,0.00138
10.0,1.3475,0.00147,0.00198
11.0,1.3475,0.00175,0.00236
12.0,1.078,0.00165,0.00178
13.0,1.3475,0.0024,0.00323
14.0,1.3475,0.00276,0.00372
15.0,1.1858,0.00278,0.00329
16.0,1.1319,0.003,0.0034
17.0,1.1858,0.00353,0.00419
18.0,1.0241,0.00341,0.00349
19.0,1.078,0.00399,0.0043
20.0,0.9163,0.00375,0.00343
21.0,0.9163,0.00412,0.00378
22.0,0.9702,0.00478,0.00464
23.0,1.078,0.0058,0.00625
24.0,0.8085,0.00473,0.00382
25.0,0.8624,0.00547,0.00472
26.0,0.8085,0.00554,0.00448
27.0,0.8624,0.00637,0.00549
28.0,0.7546,0.00598,0.00452
29.0,0.7007,0.00596,0.00417
30.0,0.8624,0.00784,0.00676
31.0,0.8624,0.00837,0.00721
32.0,0.7546,0.0078,0.00588
33.0,0.8624,0.00947,0.00817
34.0,0.7546,0.00879,0.00663
35.0,0.7546,0.00931,0.00703
36.0,0.6468,0.00844,0.00546
37.0,0.539,0.00743,0.004
38.0,0.539,0.00783,0.00422
39.0,0.4851,0.00742,0.0036
40.0,0.4851,0.00781,0.00379
41.0,0.4851,0.0082,0.00398
42.0,0.5929,0.01051,0.00623
43.0,0.4851,0.00901,0.00437
44.0,0.3234,0.00629,0.00203
45.0,0.3234,0.00658,0.00213
46.0,0.3773,0.00802,0.00303
47.0,0.3234,0.00717,0.00232
48.0,0.3773,0.00873,0.00329
49.0,0.3234,0.00779,0.00252
50.0,0.2695,0.00676,0.00182
51.0,0.2156,0.00563,0.00121
52.0,0.2695,0.00731,0.00197
53.0,0.2695,0.00759,0.00205
