duty,voltage,current,power
0.0,8.6779,0.00079,0.00685
1.0,8.1928,0.00083,0.00677
2.0,5.4978,0.00072,0.00396
3.0,2.5333,0.00046,0.00116
4.0,1.9943,0.0005,0.001
5.0,2.1021,0.00072,0.00151
6.0,2.3177,0.00105,0.00242
7.0,2.0482,0.00119,0.00244
8.0,1.9404,0.00142,0.00275
9.0,2.0482,0.00185,0.00378
10.0,2.156,0.00235,0.00507
11.0,1.8865,0.00245,0.00463
12.0,1.8865,0.00289,0.00545
13.0,1.8326,0.00326,0.00598
14.0,1.9404,0.00398,0.00772
15.0,1.7787,0.00416,0.00741
16.0,1.7248,0.00457,0.00789
17.0,1.8865,0.00562,0.01061
18.0,1.2397,0.00413,0.00512
19.0,1.617,0.00598,0.00968
20.0,1.617,0.00662,0.0107
21.0,1.5631,0.00704,0.011
22.0,1.5092,0.00744,0.01123
23.0,1.4014,0.00754,0.01057
24.0,1.1858,0.00694,0.00823
25.0,1.2936,0.0082,0.01061
26.0,1.1319,0.00775,0.00878
27.0,1.078,0.00796,0.00858
28.0,1.1858,0.0094,0.01115
29.0,1.2397,0.01054,0.01306
30.0,1.1319,0.01029,0.01165
31.0,1.0241,0.00993,0.01017
32.0,0.9702,0.01002,0.00972
33.0,0.9163,0.01006,0.00922
34.0,0.9702,0.0113,0.01097
35.0,0.9702,0.01197,0.01162
36.0,0.9163,0.01196,0.01096
37.0,0.7007,0.00966,0.00677
38.0,0.8624,0.01253,0.01081
39.0,0.9702,0.01484,0.0144
40.0,0.8085,0.01301,0.01052
41.0,0.8085,0.01366,0.01105
42.0,0.7007,0.01242,0.00871
43.0,0.7546,0.01402,0.01058
44.0,0.7007,0.01363,0.00955
45.0,0.7007,0.01425,0.00999
46.0,0.5929,0.0126,0.00747
47.0,0.6468,0.01435,0.00928
48.0,0.4851,0.01122,0.00544
49.0,0.4312,0.01039,0.00448
50.0,0.4851,0.01217,0.0059
51.0,0.4312,0.01125,0.00485
52.0,0.4851,0.01316,0.00638
53.0,0.3234,0.00911,0.00295
54.0,0.2695,0.00788,0.00212
55.0,0.3234,0.00981,0.00317
56.0,0.3234,0.01017,0.00329
57.0,0.3773,0.01229,0.00464
58.0,0.2695,0.00909,0.00245
59.0,0.1617,0.00564,0.00091
60.0,0.2156,0.00778,0.00168
61.0,0.2695,0.01005,0.00271
62.0,0.1617,0.00623,0.00101
63.0,0.1617,0.00643,0.00104
64.0,0.1617,0.00664,0.00107
65.0,0.1617,0.00685,0.00111
66.0,0.0539,0.00235,0.00013
67.0,0.1617,0.00727,0.00118
68.0,0.1078,0.00499,0.00054
69.0,0.1617,0.00771,0.00125
70.0,0.1078,0.00529,0.00057
71.0,0.1078,0.00544,0.00059
72.0,0.0539,0.0028,0.00015
73.0,0.0539,0.00288,0.00016
74.0,0.0539,0.00296,0.00016
75.0,0.0539,0.00304,0.00016
76.0,0.0539,0.00312,0.00017
77.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0
79.0,0.0,0.0,0.0
80.0,0.0,0.0,0.0
81.0,0.0,0.0,0.0
82.0,0.0,0.0,0.0
83.0,0.0,0.0,0.0
84.0,0.0,0.0,0.0
85.0,0.0,0.0,0.0
86.0,0.0,0.0,0.0
87.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0
89.0,0.0,0.0,0.0
90.0,0.0,0.0,0.0
91.0,0.0,0.0,0.0
92.0,0.0,0.0,0.0
93.0,0.0,0.0,0.0
94.0,0.0,0.0,0.0
95.0,0.0,0.0,0.0
96.0,0.0,0.0,0.0
97.0,0.0,0.0,0.0
0.0,8.5701,0.00078,0.00668
