duty,voltage,current,power
0.0,15.6849,0.00143,0.02237
1.0,15.631,0.00158,0.02465
2.0,15.1998,0.00199,0.03024
3.0,14.553,0.00263,0.03831
4.0,13.475,0.00338,0.04556
5.0,12.936,0.00441,0.05705
6.0,9.7559,0.0044,0.04292
7.0,9.8637,0.00573,0.05652
8.0,9.3247,0.00682,0.06355
9.0,9.4864,0.00855,0.08107
10.0,9.1091,0.00994,0.09052
11.0,9.163,0.01192,0.10923
12.0,9.0552,0.01386,0.12553
13.0,9.2169,0.01641,0.15129
14.0,8.9474,0.01835,0.16419
15.0,8.7318,0.02044,0.17848
16.0,8.9474,0.02372,0.21222
17.0,9.0013,0.02683,0.24152
18.0,7.4921,0.02496,0.18697
19.0,7.9772,0.02952,0.23551
20.0,8.4623,0.03462,0.29295
21.0,8.1928,0.03688,0.30211
22.0,7.7616,0.03827,0.29705
23.0,7.7616,0.04176,0.32416
24.0,7.8155,0.04573,0.35739
25.0,7.4921,0.04751,0.35593
26.0,6.8453,0.0469,0.32102
27.0,6.8453,0.05052,0.34586
28.0,7.007,0.05557,0.38939
29.0,7.2226,0.0614,0.44346
30.0,6.0907,0.05537,0.33724
31.0,6.2524,0.06065,0.37923
32.0,5.929,0.06125,0.36316
33.0,5.4978,0.06037,0.33191
34.0,5.5517,0.06468,0.3591
35.0,5.4978,0.06785,0.37301
36.0,5.0127,0.06542,0.32793
37.0,4.9588,0.06834,0.33887
38.0,4.9588,0.07206,0.35731
39.0,4.6893,0.07175,0.33646
40.0,4.6354,0.07459,0.34574
41.0,4.0425,0.06832,0.27619
42.0,4.0964,0.07263,0.29753
43.0,4.0425,0.07511,0.30365
44.0,4.0964,0.07968,0.3264
45.0,3.773,0.07675,0.28956
46.0,3.8269,0.08133,0.31122
47.0,3.3418,0.07412,0.24771
48.0,3.8269,0.08852,0.33876
49.0,3.773,0.09093,0.34309
50.0,3.5574,0.08926,0.31753
51.0,3.1262,0.0816,0.25509
52.0,3.2879,0.0892,0.29329
53.0,3.0723,0.08658,0.266
54.0,3.0184,0.08829,0.2665
55.0,2.8028,0.08504,0.23835
56.0,2.5333,0.07967,0.20184
57.0,2.2638,0.07376,0.16697
58.0,2.7489,0.09272,0.25489
59.0,1.7248,0.0602,0.10383
60.0,2.4255,0.08754,0.21232
61.0,2.0482,0.0764,0.15648
62.0,1.617,0.0623,0.10075
63.0,1.4014,0.05575,0.07813
64.0,2.0482,0.08408,0.17221
65.0,1.617,0.06847,0.11071
66.0,1.7787,0.07764,0.1381
67.0,1.3475,0.06061,0.08167
68.0,1.2936,0.05993,0.07753
69.0,1.2936,0.06171,0.07982
70.0,1.078,0.05292,0.05705
71.0,0.7546,0.03811,0.02876
72.0,0.8085,0.04199,0.03395
73.0,0.7007,0.0374,0.02621
74.0,1.0241,0.05617,0.05753
75.0,0.8624,0.04859,0.0419
76.0,0.9163,0.05301,0.04857
77.0,0.8085,0.04801,0.03882
78.0,0.6468,0.03941,0.02549
79.0,0.3234,0.02021,0.00654
80.0,0.2695,0.01727,0.00465
81.0,0.3773,0.02479,0.00935
82.0,0.3234,0.02177,0.00704
83.0,0.2156,0.01487,0.00321
84.0,0.1617,0.01142,0.00185
85.0,0.2156,0.0156,0.00336
86.0,0.1617,0.01197,0.00194
87.0,0.0539,0.00408,0.00022
88.0,0.0539,0.00418,0.00023
89.0,0.1078,0.00855,0.00092
90.0,0.0539,0.00437,0.00024
91.0,0.0,0.0,0.0
92.0,0.0,0.0,0.0
93.0,0.0,0.0,0.0
94.0,0.0,0.0,0.0
95.0,0.0,0.0,0.0
96.0,0.0,0.0,0.0
97.0,0.0,0.0,0.0
0.0,15.4154,0.0014,0.0216
1.0,15.3615,0.00155,0.02381
2.0,14.8225,0.00194,0.02876
3.0,14.3374,0.00259,0.03719
4.0,13.0977,0.00329,0.04304
5.0,11.8041,0.00402,0.0475
6.0,9.6481,0.00435,0.04197
7.0,9.4864,0.00551,0.05228
8.0,9.702,0.00709,0.0688
9.0,9.2169,0.0083,0.07653
10.0,9.1091,0.00994,0.09052
11.0,8.3006,0.0108,0.08963
12.0,8.7318,0.01337,0.11672
13.0,8.4084,0.01497,0.12591
14.0,8.7318,0.01791,0.15637
15.0,8.3545,0.01956,0.16339
16.0,8.5162,0.02258,0.19226
17.0,8.4623,0.02523,0.21346
18.0,8.4623,0.02819,0.23853
19.0,7.7616,0.02872,0.22295
20.0,7.5999,0.03109,0.23628
21.0,7.6538,0.03445,0.26367
22.0,7.3843,0.03641,0.26887
23.0,7.6538,0.04118,0.31522
24.0,7.5999,0.04447,0.33794
25.0,7.0609,0.04477,0.31613
26.0,6.5219,0.04468,0.2914
27.0,6.1985,0.04575,0.28358
28.0,6.468,0.0513,0.33179
29.0,6.468,0.05498,0.35564
30.0,5.929,0.0539,0.31957
31.0,5.7673,0.05595,0.32267
32.0,5.929,0.06125,0.36316
33.0,5.1744,0.05682,0.29401
34.0,4.9588,0.05777,0.28649
35.0,5.2822,0.06519,0.34433
36.0,4.9588,0.06472,0.32092
37.0,4.9588,0.06834,0.33887
38.0,4.6354,0.06736,0.31222
39.0,4.4198,0.06763,0.2989
40.0,4.312,0.06938,0.29918
41.0,4.2042,0.07105,0.29873
42.0,4.0425,0.07168,0.28976
43.0,3.234,0.06009,0.19433
44.0,3.3957,0.06605,0.22428
45.0,3.773,0.07675,0.28956
46.0,3.0184,0.06414,0.19361
47.0,3.8269,0.08488,0.32484
48.0,3.2879,0.07605,0.25005
49.0,3.234,0.07794,0.25207
50.0,3.2879,0.0825,0.27124
51.0,2.4255,0.06331,0.15355
52.0,2.5872,0.07019,0.1816
53.0,2.8567,0.0805,0.22998
54.0,2.9106,0.08514,0.2478
55.0,2.3716,0.07196,0.17065
56.0,2.2638,0.0712,0.16118
57.0,2.5872,0.08429,0.21808
58.0,2.5872,0.08727,0.22578
59.0,2.0482,0.07148,0.14641
60.0,1.8865,0.06809,0.12844
61.0,1.7787,0.06635,0.11801
62.0,1.5092,0.05815,0.08776
63.0,1.2936,0.05146,0.06657
64.0,1.5092,0.06195,0.0935
65.0,1.5092,0.0639,0.09644
66.0,1.4553,0.06353,0.09245
67.0,1.2936,0.05819,0.07527
68.0,0.9702,0.04495,0.04361
69.0,1.078,0.05142,0.05543
70.0,1.0241,0.05027,0.05149
71.0,0.8624,0.04355,0.03756
72.0,0.7007,0.03639,0.0255
73.0,1.078,0.05754,0.06203
74.0,0.9702,0.05322,0.05163
75.0,0.539,0.03037,0.01637
76.0,0.8085,0.04677,0.03782
77.0,0.7546,0.04481,0.03381
78.0,0.4312,0.02627,0.01133
79.0,0.3234,0.02021,0.00654
80.0,0.3773,0.02418,0.00912
81.0,0.3234,0.02125,0.00687
82.0,0.2695,0.01815,0.00489
83.0,0.1617,0.01115,0.0018
84.0,0.1617,0.01142,0.00185
85.0,0.1078,0.0078,0.00084
86.0,0.1617,0.01197,0.00194
87.0,0.0539,0.00408,0.00022
88.0,0.1078,0.00836,0.0009
89.0,0.1078,0.00855,0.00092
