duty,voltage,current,power
0.0,6.8992,0.00063,0.00433
1.0,6.1985,0.00063,0.00388
2.0,5.2283,0.00068,0.00358
3.0,5.4439,0.00098,0.00536
4.0,5.0666,0.00127,0.00644
5.0,5.2283,0.00178,0.00932
6.0,4.9049,0.00221,0.01085
7.0,5.2822,0.00307,0.01621
8.0,5.1205,0.00374,0.01916
9.0,5.0127,0.00452,0.02264
10.0,4.7432,0.00517,0.02454
11.0,4.9049,0.00638,0.0313
12.0,4.7971,0.00734,0.03523
13.0,4.3659,0.00778,0.03395
14.0,4.9049,0.01006,0.04934
15.0,4.4198,0.01035,0.04573
16.0,4.312,0.01143,0.04929
17.0,4.4737,0.01334,0.05966
18.0,4.2042,0.014,0.05887
19.0,4.2042,0.01556,0.06541
20.0,3.9886,0.01632,0.06508
21.0,3.8808,0.01747,0.06779
22.0,4.4198,0.02179,0.09632
23.0,4.0425,0.02175,0.08793
24.0,4.0425,0.02365,0.09561
25.0,4.2042,0.02666,0.11208
26.0,3.5035,0.024,0.08409
27.0,3.6113,0.02665,0.09626
28.0,3.5574,0.02821,0.10037
29.0,3.6652,0.03116,0.1142
30.0,3.3418,0.03038,0.10152
31.0,3.4496,0.03346,0.11544
32.0,3.2879,0.03397,0.11168
33.0,2.9106,0.03196,0.09303
34.0,2.9106,0.03391,0.0987
35.0,3.0723,0.03791,0.11649
36.0,2.9106,0.03799,0.11056
37.0,2.7489,0.03788,0.10413
38.0,2.9645,0.04308,0.1277
39.0,3.234,0.04948,0.16003
40.0,2.7489,0.04423,0.12159
41.0,2.7489,0.04646,0.12771
42.0,2.3716,0.04205,0.09973
43.0,2.6411,0.04907,0.12961
44.0,2.3177,0.04508,0.10449
45.0,2.0482,0.04166,0.08533
46.0,2.5333,0.05383,0.13638
47.0,2.1021,0.04663,0.09801
48.0,1.7787,0.04114,0.07318
49.0,1.7787,0.04287,0.07625
50.0,1.617,0.04057,0.0656
51.0,2.0482,0.05346,0.1095
52.0,1.5092,0.04095,0.0618
53.0,1.7787,0.05013,0.08916
54.0,1.8865,0.05518,0.1041
55.0,1.1319,0.03434,0.03887
56.0,1.8326,0.05764,0.10563
57.0,1.7787,0.05795,0.10308
58.0,1.4014,0.04727,0.06624
59.0,1.3475,0.04703,0.06337
60.0,1.4553,0.05252,0.07644
61.0,1.0241,0.0382,0.03912
62.0,1.1858,0.04569,0.05418
63.0,0.9163,0.03645,0.0334
64.0,0.9163,0.03761,0.03447
65.0,1.0241,0.04336,0.04441
66.0,1.1858,0.05176,0.06138
67.0,0.8624,0.03879,0.03345
68.0,0.8085,0.03746,0.03029
69.0,1.078,0.05142,0.05543
70.0,0.7007,0.0344,0.0241
71.0,0.9702,0.049,0.04754
72.0,1.078,0.05598,0.06035
73.0,0.7546,0.04028,0.0304
74.0,0.4851,0.02661,0.01291
75.0,0.4851,0.02733,0.01326
76.0,0.4312,0.02495,0.01076
77.0,0.4851,0.02881,0.01397
78.0,0.7007,0.04269,0.02992
79.0,0.7007,0.04379,0.03069
80.0,0.7546,0.04836,0.03649
81.0,0.8085,0.05312,0.04295
82.0,0.3773,0.0254,0.00958
83.0,0.539,0.03718,0.02004
84.0,0.4851,0.03427,0.01663
85.0,0.4851,0.03509,0.01702
86.0,0.6468,0.0479,0.03098
87.0,0.4851,0.03676,0.01783
88.0,0.3773,0.02925,0.01104
89.0,0.3773,0.02992,0.01129
90.0,0.539,0.04371,0.02356
0.0,6.8453,0.00062,0.00426
1.0,6.1446,0.00062,0.00381
2.0,5.1744,0.00068,0.00351
3.0,5.1744,0.00094,0.00484
4.0,5.2822,0.00133,0.007
5.0,5.0127,0.00171,0.00857
6.0,5.1744,0.00233,0.01207
7.0,4.9588,0.00288,0.01428
8.0,5.0127,0.00366,0.01837
9.0,4.6893,0.00422,0.01981
10.0,5.1205,0.00559,0.0286
11.0,4.5815,0.00596,0.02731
12.0,4.5815,0.00701,0.03213
13.0,4.5815,0.00816,0.03738
14.0,4.3659,0.00895,0.03909
15.0,4.5815,0.01072,0.04914
16.0,4.4737,0.01186,0.05306
17.0,4.2581,0.01269,0.05405
18.0,4.1503,0.01382,0.05737
19.0,4.4198,0.01636,0.0723
20.0,3.8269,0.01566,0.05991
21.0,3.9347,0.01771,0.06968
22.0,3.8269,0.01887,0.07221
23.0,3.9347,0.02117,0.08331
24.0,3.9886,0.02334,0.09308
25.0,3.9886,0.02529,0.10088
26.0,3.7191,0.02548,0.09476
27.0,3.3957,0.02506,0.08511
28.0,3.234,0.02565,0.08295
29.0,3.4496,0.02932,0.10116
30.0,3.2879,0.02989,0.09828
31.0,3.234,0.03137,0.10146
32.0,3.234,0.03341,0.10805
33.0,2.9106,0.03196,0.09303
34.0,3.3418,0.03894,0.13011
35.0,3.0723,0.03791,0.11649
36.0,2.7489,0.03588,0.09862
37.0,2.9645,0.04085,0.12111
38.0,3.0184,0.04386,0.13239
39.0,2.695,0.04124,0.11113
40.0,3.0723,0.04944,0.15188
41.0,2.4794,0.0419,0.1039
42.0,2.3716,0.04205,0.09973
43.0,2.2099,0.04106,0.09074
44.0,2.5872,0.05032,0.1302
45.0,2.3716,0.04824,0.11441
46.0,2.3177,0.04925,0.11415
47.0,2.5872,0.05739,0.14847
48.0,1.9404,0.04488,0.08709
49.0,2.0482,0.04936,0.10111
50.0,1.8326,0.04598,0.08427
51.0,1.8865,0.04924,0.09289
52.0,1.5092,0.04095,0.0618
53.0,1.7787,0.05013,0.08916
54.0,1.5092,0.04415,0.06662
55.0,1.8865,0.05724,0.10798
56.0,1.4553,0.04577,0.06661
57.0,1.3475,0.0439,0.05916
58.0,1.4553,0.04909,0.07144
59.0,1.0241,0.03574,0.0366
60.0,1.1319,0.04085,0.04624
61.0,1.1858,0.04423,0.05245
62.0,1.2397,0.04777,0.05922
63.0,1.3475,0.0536,0.07223
64.0,1.078,0.04425,0.0477
65.0,1.3475,0.05705,0.07688
66.0,0.8085,0.03529,0.02853
67.0,0.9163,0.04122,0.03777
68.0,0.9702,0.04495,0.04361
69.0,0.8085,0.03857,0.03118
70.0,0.8085,0.03969,0.03209
71.0,0.6468,0.03266,0.02113
72.0,0.539,0.02799,0.01509
73.0,0.8085,0.04316,0.03489
74.0,0.7546,0.04139,0.03123
75.0,0.4312,0.02429,0.01048
76.0,0.8085,0.04677,0.03782
77.0,0.5929,0.03521,0.02087
78.0,0.7007,0.04269,0.02992
79.0,0.8085,0.05053,0.04086
