duty,voltage,current,power
0.0,18.9189,0.00172,0.03254
1.0,18.865,0.0019,0.03591
2.0,18.865,0.00247,0.04659
3.0,18.865,0.00341,0.06438
4.0,18.6494,0.00468,0.08727
5.0,18.7572,0.00639,0.11994
6.0,18.4877,0.00834,0.15412
7.0,18.2182,0.01058,0.19281
8.0,18.0026,0.01316,0.23688
9.0,17.6792,0.01593,0.28158
10.0,17.0863,0.01864,0.31848
11.0,15.631,0.02033,0.31785
12.0,14.553,0.02228,0.32423
13.0,14.1757,0.02525,0.35787
14.0,13.5828,0.02786,0.37838
15.0,14.1757,0.03318,0.47041
16.0,12.397,0.03286,0.40741
17.0,12.8282,0.03824,0.49055
18.0,12.8282,0.04273,0.54814
19.0,12.9899,0.04807,0.62448
20.0,12.6126,0.0516,0.65077
21.0,12.9899,0.05847,0.75947
22.0,12.0736,0.05953,0.71879
23.0,11.9119,0.0641,0.76352
24.0,12.6126,0.0738,0.93075
25.0,12.5587,0.07963,1.00009
26.0,11.4807,0.07865,0.90299
27.0,12.0197,0.08872,1.06634
28.0,11.6963,0.09276,1.08498
29.0,10.4566,0.08889,0.92949
30.0,10.5644,0.09604,1.01461
31.0,10.0254,0.09726,0.97503
32.0,10.1332,0.10469,1.0608
33.0,8.8935,0.09766,0.86853
34.0,8.624,0.10048,0.86652
35.0,8.6779,0.10709,0.92934
36.0,8.8935,0.11607,1.03225
37.0,8.4084,0.11588,0.97433
38.0,8.085,0.11748,0.94985
39.0,8.1389,0.12453,1.01356
40.0,8.1928,0.13183,1.08005
41.0,7.5999,0.12845,0.97617
42.0,7.007,0.12424,0.87055
43.0,6.9531,0.12919,0.89831
44.0,5.929,0.11532,0.68376
45.0,6.2524,0.12718,0.79518
46.0,5.7134,0.12141,0.69369
47.0,5.7673,0.12792,0.73778
48.0,4.6893,0.10847,0.50864
49.0,5.1744,0.12471,0.64529
50.0,5.2283,0.13118,0.68586
51.0,4.7432,0.1238,0.58722
52.0,5.4439,0.1477,0.80405
53.0,4.5815,0.12911,0.59152
54.0,4.5276,0.13244,0.59962
55.0,3.3418,0.10139,0.33884
56.0,3.5574,0.11188,0.39801
57.0,3.6652,0.11942,0.43768
58.0,3.3957,0.11454,0.38894
59.0,3.0184,0.10534,0.31797
60.0,3.234,0.11672,0.37747
61.0,3.1262,0.11661,0.36455
62.0,3.234,0.12461,0.40299
63.0,3.2879,0.1308,0.43004
64.0,2.5333,0.10399,0.26345
65.0,2.3177,0.09813,0.22744
66.0,2.5872,0.11293,0.29218
67.0,2.3716,0.10668,0.25299
68.0,2.4794,0.11487,0.28482
69.0,1.9943,0.09513,0.18972
70.0,1.8865,0.09261,0.17471
71.0,2.2099,0.1116,0.24663
72.0,2.0482,0.10636,0.21786
73.0,1.5092,0.08056,0.12158
74.0,2.3716,0.13008,0.30851
75.0,1.617,0.0911,0.14731
76.0,1.4553,0.08419,0.12252
77.0,1.2397,0.07361,0.09126
78.0,1.617,0.09853,0.15932
79.0,1.078,0.06738,0.07263
80.0,1.2936,0.08291,0.10725
81.0,0.8624,0.05666,0.04886
82.0,0.6468,0.04355,0.02817
83.0,0.6468,0.04462,0.02886
84.0,0.4851,0.03427,0.01663
85.0,0.539,0.03899,0.02102
86.0,0.4312,0.03193,0.01377
87.0,0.4312,0.03268,0.01409
88.0,0.4312,0.03343,0.01442
89.0,0.2695,0.02137,0.00576
90.0,0.2156,0.01748,0.00377
0.0,18.5955,0.00169,0.03144
1.0,18.5955,0.00188,0.03489
2.0,18.5955,0.00243,0.04527
3.0,18.5955,0.00336,0.06256
4.0,18.3799,0.00461,0.08476
5.0,18.4338,0.00628,0.11584
6.0,18.1643,0.00819,0.14877
7.0,17.9487,0.01043,0.18714
8.0,17.7331,0.01296,0.22984
9.0,16.8168,0.01515,0.25478
10.0,16.0083,0.01746,0.27956
11.0,14.2296,0.01851,0.26341
12.0,13.9601,0.02137,0.29835
13.0,14.014,0.02496,0.34976
14.0,13.4211,0.02753,0.36942
15.0,14.2296,0.03331,0.47399
16.0,12.8821,0.03415,0.43991
17.0,13.2594,0.03953,0.52408
18.0,13.3133,0.04435,0.59038
19.0,13.3133,0.04927,0.65596
20.0,12.7204,0.05204,0.66194
21.0,13.2594,0.05968,0.79131
22.0,12.0197,0.05927,0.71238
23.0,12.5048,0.06729,0.84141
24.0,12.2892,0.0719,0.88363
25.0,12.7743,0.081,1.03473
26.0,11.3729,0.07791,0.88612
27.0,12.1814,0.08991,1.09523
28.0,11.5885,0.09191,1.06507
29.0,10.9417,0.09301,1.01774
30.0,11.4807,0.10437,1.19824
31.0,10.5644,0.10248,1.08268
32.0,10.2949,0.10636,1.09492
33.0,10.6183,0.1166,1.23808
34.0,10.0793,0.11743,1.18364
35.0,9.702,0.11973,1.16164
36.0,9.5942,0.12521,1.20132
37.0,9.9176,0.13667,1.35547
38.0,8.1928,0.11905,0.97534
39.0,9.1091,0.13938,1.2696
40.0,8.9474,0.14397,1.28817
41.0,8.3006,0.14029,1.16447
42.0,7.7616,0.13762,1.06815
43.0,7.7616,0.14422,1.11936
44.0,6.7375,0.13105,0.88295
45.0,6.5758,0.13376,0.87956
46.0,6.1985,0.13172,0.81649
47.0,6.468,0.14347,0.92794
48.0,5.4439,0.12592,0.68551
49.0,5.7673,0.139,0.80164
50.0,5.0666,0.12713,0.64409
51.0,5.7673,0.15053,0.86816
52.0,5.6056,0.15209,0.85253
53.0,5.0666,0.14278,0.72342
54.0,4.851,0.1419,0.68834
55.0,5.5517,0.16844,0.93515
56.0,4.9588,0.15596,0.77337
57.0,4.312,0.14049,0.60579
58.0,3.773,0.12727,0.48018
59.0,3.0723,0.10723,0.32943
60.0,3.3957,0.12255,0.41616
61.0,3.3418,0.12465,0.41656
62.0,4.0425,0.15576,0.62966
63.0,4.2581,0.16939,0.72128
64.0,2.7489,0.11284,0.3102
65.0,3.0723,0.13008,0.39966
66.0,2.9106,0.12705,0.36979
67.0,2.3177,0.10425,0.24163
68.0,2.6411,0.12236,0.32318
69.0,2.3177,0.11056,0.25624
70.0,1.9943,0.0979,0.19525
71.0,2.1021,0.10616,0.22315
72.0,1.8326,0.09517,0.17441
73.0,2.2638,0.12084,0.27357
74.0,1.3475,0.07391,0.0996
75.0,1.5631,0.08807,0.13766
76.0,1.4014,0.08107,0.11361
77.0,1.4553,0.08642,0.12576
78.0,1.6709,0.10181,0.17011
79.0,1.1858,0.07411,0.08788
80.0,1.0241,0.06564,0.06722
81.0,1.078,0.07083,0.07635
82.0,0.8085,0.05444,0.04401
83.0,1.078,0.07436,0.08016
84.0,0.7007,0.04951,0.03469
85.0,0.7007,0.05069,0.03552
86.0,0.7546,0.05588,0.04217
87.0,0.539,0.04085,0.02202
88.0,0.4851,0.03761,0.01824
89.0,0.4851,0.03847,0.01866
90.0,0.3773,0.0306,0.01154
0.0,18.3799,0.00167,0.03071
1.0,18.3799,0.00185,0.03409
2.0,18.326,0.0024,0.04396
3.0,18.326,0.00332,0.06076
4.0,18.1643,0.00456,0.08279
5.0,18.1104,0.00617,0.11181
6.0,17.8409,0.00804,0.14352
7.0,17.3019,0.01005,0.1739
8.0,16.9246,0.01237,0.20936
9.0,15.9544,0.01437,0.22932
10.0,15.0381,0.01641,0.2467
11.0,14.3374,0.01865,0.26742
12.0,12.936,0.0198,0.25618
13.0,13.475,0.024,0.32337
14.0,13.6906,0.02808,0.38441
15.0,12.8821,0.03016,0.38847
16.0,14.1218,0.03744,0.52866
17.0,12.3431,0.03679,0.45415
18.0,13.0438,0.04345,0.56672
19.0,12.2353,0.04528,0.55404
20.0,12.5048,0.05116,0.6397
21.0,12.7204,0.05725,0.72829
22.0,11.6963,0.05767,0.67457
23.0,11.9658,0.06439,0.77044
24.0,12.6665,0.07411,0.93872
25.0,11.4807,0.0728,0.83577
26.0,11.319,0.07755,0.87774
27.0,11.8041,0.08712,1.02843
28.0,11.6424,0.09233,1.075
29.0,11.0495,0.09393,1.03789
30.0,11.4268,0.10388,1.18702
31.0,10.6183,0.10301,1.09376
32.0,10.6722,0.11025,1.17665
33.0,10.1871,0.11186,1.13957
34.0,9.9176,0.11555,1.14597
35.0,10.4566,0.12904,1.34936
36.0,9.0013,0.11748,1.05743
37.0,8.8935,0.12256,1.08999
38.0,8.5701,0.12453,1.06725
39.0,8.7857,0.13443,1.18105
40.0,9.3247,0.15004,1.39911
41.0,8.3006,0.14029,1.16447
42.0,8.1928,0.14527,1.19013
43.0,7.9772,0.14822,1.18241
44.0,7.546,0.14678,1.10758
45.0,8.085,0.16446,1.32963
46.0,6.9531,0.14776,1.02739
47.0,7.007,0.15542,1.08904
48.0,6.0368,0.13964,0.84296
49.0,5.5517,0.1338,0.74282
50.0,5.6595,0.142,0.80366
51.0,5.9829,0.15616,0.93428
52.0,6.0907,0.16525,1.00647
53.0,5.5517,0.15645,0.86857
54.0,4.6354,0.13559,0.62851
55.0,4.9588,0.15045,0.74607
56.0,4.7971,0.15087,0.72375
57.0,4.1503,0.13522,0.56121
58.0,3.9347,0.13272,0.52222
59.0,3.9347,0.13732,0.54033
60.0,4.5815,0.16535,0.75755
61.0,4.2581,0.15883,0.67632
62.0,3.4496,0.13292,0.45851
63.0,3.3957,0.13508,0.4587
64.0,3.7191,0.15267,0.5678
65.0,2.4794,0.10498,0.26029
66.0,3.1262,0.13646,0.42661
67.0,2.9645,0.13335,0.3953
68.0,2.695,0.12486,0.3365
69.0,2.6411,0.12598,0.33273
70.0,2.3177,0.11378,0.2637
71.0,2.0482,0.10344,0.21186
72.0,2.3177,0.12036,0.27896
73.0,2.4255,0.12948,0.31404
74.0,1.9404,0.10643,0.20652
75.0,1.5092,0.08503,0.12833
76.0,1.617,0.09354,0.15126
77.0,1.8326,0.10882,0.19943
78.0,1.7248,0.10509,0.18127
79.0,0.8624,0.0539,0.04648
80.0,1.0241,0.06564,0.06722
81.0,0.8624,0.05666,0.04886
82.0,0.4851,0.03266,0.01584
83.0,1.078,0.07436,0.08016
84.0,0.7546,0.05331,0.04023
85.0,0.8085,0.05849,0.04729
86.0,0.7546,0.05588,0.04217
87.0,0.539,0.04085,0.02202
88.0,0.3234,0.02507,0.00811
89.0,0.2695,0.02137,0.00576
90.0,0.2695,0.02185,0.00589
0.0,18.1643,0.00165,0.02999
1.0,18.1643,0.00183,0.03329
2.0,18.1104,0.00237,0.04294
3.0,18.1104,0.00328,0.05934
4.0,17.9487,0.0045,0.08083
5.0,17.8409,0.00608,0.10851
6.0,17.4097,0.00785,0.13667
7.0,16.7629,0.00974,0.16323
8.0,16.4934,0.01206,0.19883
9.0,15.2537,0.01374,0.20962
10.0,14.6069,0.01593,0.23276
11.0,13.9601,0.01816,0.25353
12.0,14.2835,0.02187,0.31233
13.0,13.9062,0.02477,0.3444
14.0,12.9899,0.02664,0.34607
15.0,12.3431,0.02889,0.35664
16.0,12.936,0.03429,0.4436
17.0,12.8821,0.0384,0.49468
18.0,12.2353,0.04075,0.49865
19.0,12.2353,0.04528,0.55404
20.0,12.8821,0.0527,0.67888
21.0,11.5885,0.05216,0.60444
22.0,12.1275,0.0598,0.72522
23.0,12.0197,0.06468,0.7774
24.0,12.3431,0.07222,0.8914
25.0,11.8041,0.07485,0.88352
26.0,10.9417,0.07496,0.8202
27.0,11.5885,0.08553,0.99121
28.0,11.5885,0.09191,1.06507
29.0,10.9417,0.09301,1.01774
30.0,11.1034,0.10094,1.12078
31.0,10.4566,0.10144,1.0607
32.0,10.7261,0.11081,1.18856
33.0,9.5403,0.10476,0.99945
34.0,9.5942,0.11178,1.07245
35.0,10.1871,0.12572,1.2807
36.0,9.0013,0.11748,1.05743
37.0,9.163,0.12627,1.15705
38.0,9.5403,0.13863,1.32256
39.0,9.5403,0.14598,1.39265
40.0,9.5942,0.15438,1.48115
41.0,8.8935,0.15031,1.33677
42.0,7.546,0.1338,1.00964
43.0,8.0311,0.14923,1.19844
44.0,7.546,0.14678,1.10758
45.0,7.9772,0.16226,1.29441
46.0,7.8694,0.16723,1.31601
47.0,6.9531,0.15423,1.07235
48.0,6.5758,0.1521,1.00021
49.0,6.5219,0.15718,1.02514
50.0,6.9531,0.17446,1.21303
51.0,7.0609,0.1843,1.30129
52.0,5.6595,0.15355,0.869
53.0,5.7134,0.16101,0.91991
54.0,5.2822,0.15451,0.81615
55.0,5.6056,0.17008,0.95339
56.0,5.8751,0.18478,1.08558
57.0,4.7432,0.15454,0.733
58.0,5.1744,0.17454,0.90313
59.0,4.9588,0.17307,0.8582
60.0,4.5276,0.16341,0.73983
61.0,3.234,0.12063,0.39012
62.0,4.1503,0.15991,0.66369
63.0,3.1801,0.12651,0.40231
64.0,3.9886,0.16374,0.65308
65.0,3.3418,0.14149,0.47285
66.0,3.234,0.14117,0.45653
67.0,3.6113,0.16244,0.58662
68.0,2.7489,0.12736,0.3501
69.0,3.0184,0.14398,0.43459
70.0,2.8567,0.14024,0.40062
71.0,2.3716,0.11977,0.28404
72.0,3.0723,0.15955,0.49018
73.0,2.2099,0.11797,0.26069
74.0,2.3177,0.12713,0.29464
75.0,1.7787,0.10021,0.17825
76.0,2.1021,0.12161,0.25563
77.0,1.617,0.09602,0.15526
78.0,1.5631,0.09524,0.14887
79.0,1.1858,0.07411,0.08788
80.0,1.3475,0.08636,0.11637
81.0,0.9702,0.06374,0.06184
82.0,0.7546,0.05081,0.03834
83.0,1.0241,0.07064,0.07235
84.0,0.7546,0.05331,0.04023
85.0,0.7546,0.05459,0.04119
86.0,0.4851,0.03592,0.01743
87.0,0.6468,0.04902,0.0317
88.0,0.6468,0.05015,0.03244
89.0,0.2695,0.02137,0.00576
90.0,0.3773,0.0306,0.01154
0.0,19.4579,0.00177,0.03442
1.0,19.4579,0.00196,0.03821
2.0,19.4579,0.00255,0.04956
3.0,19.5657,0.00354,0.06926
4.0,19.404,0.00487,0.09447
5.0,19.404,0.00662,0.12836
6.0,19.404,0.00875,0.16977
7.0,19.404,0.01127,0.21872
8.0,19.4579,0.01422,0.27673
9.0,19.4579,0.01753,0.34109
10.0,19.3501,0.02111,0.40847
11.0,19.2962,0.0251,0.48438
12.0,19.2423,0.02946,0.56684
13.0,19.2962,0.03436,0.66311
14.0,19.2962,0.03957,0.76364
15.0,19.2423,0.04504,0.86676
16.0,19.2423,0.05101,0.98154
17.0,18.9728,0.05656,1.07303
18.0,18.9728,0.0632,1.19902
19.0,18.9189,0.07002,1.32465
20.0,18.9189,0.0774,1.46424
21.0,18.5416,0.08345,1.54737
22.0,18.326,0.09036,1.65601
23.0,17.7331,0.09542,1.6921
24.0,18.0026,0.10533,1.89624
25.0,17.5175,0.11108,1.94579
26.0,17.1941,0.1178,2.02538
27.0,17.0863,0.12611,2.1548
28.0,16.6012,0.13166,2.18576
29.0,16.7629,0.1425,2.38871
30.0,17.8948,0.16268,2.91113
31.0,16.6551,0.16157,2.69096
32.0,16.0622,0.16594,2.66532
33.0,15.5232,0.17046,2.64607
34.0,16.3856,0.19091,3.12813
35.0,16.17,0.19955,3.22676
36.0,15.7927,0.20611,3.25502
37.0,16.1161,0.22209,3.5793
38.0,15.7388,0.2287,3.59945
39.0,15.0381,0.2301,3.46022
40.0,15.3076,0.24631,3.77046
41.0,14.6069,0.24687,3.606
42.0,15.0381,0.26664,4.00975
43.0,14.553,0.27041,3.93525
44.0,14.8764,0.28936,4.30463
45.0,14.2296,0.28944,4.11866
46.0,12.936,0.2749,3.55613
47.0,12.8282,0.28454,3.65015
48.0,12.8821,0.29797,3.83854
49.0,14.553,0.35074,5.10433
50.0,13.5289,0.33945,4.59242
51.0,13.0977,0.34186,4.4776
52.0,13.5289,0.36705,4.9658
53.0,12.8282,0.36151,4.63753
54.0,13.2055,0.38627,5.10093
55.0,12.1814,0.36959,4.50218
56.0,11.6424,0.36616,4.26303
57.0,11.1034,0.36176,4.01675
58.0,11.6963,0.39453,4.6145
59.0,12.3431,0.43079,5.31723
60.0,11.0495,0.39879,4.40639
61.0,10.6183,0.39607,4.20561
62.0,10.9417,0.42159,4.61295
63.0,10.7261,0.42669,4.57676
64.0,10.78,0.44253,4.77046
65.0,10.4027,0.44046,4.58197
66.0,10.4566,0.45644,4.77281
67.0,9.9715,0.44853,4.47249
68.0,9.702,0.4495,4.36107
69.0,8.7857,0.41909,3.68196
70.0,9.163,0.44982,4.1217
71.0,9.2169,0.46546,4.29011
72.0,9.8098,0.50943,4.99742
73.0,9.3247,0.49776,4.64147
74.0,9.2708,0.50851,4.71431
75.0,7.9772,0.44944,3.58529
76.0,8.7857,0.50826,4.46543
77.0,7.6538,0.45449,3.47857
78.0,9.2169,0.56159,5.17616
79.0,7.1148,0.44468,3.16382
80.0,7.2226,0.4629,3.34336
81.0,7.8155,0.51349,4.01315
82.0,6.3063,0.42461,2.67771
83.0,7.2765,0.50194,3.65236
84.0,7.2765,0.51409,3.74079
85.0,6.6297,0.4796,3.17959
86.0,6.3063,0.46699,2.94496
87.0,6.2524,0.47381,2.96247
