duty,voltage,current,power
0.0,14.9303,0.00136,0.02026
1.0,14.6608,0.00148,0.02169
2.0,13.3672,0.00175,0.02339
3.0,11.5346,0.00209,0.02407
4.0,8.3545,0.0021,0.01751
5.0,8.4623,0.00288,0.02441
6.0,8.085,0.00365,0.02947
7.0,8.3545,0.00485,0.04055
8.0,8.0311,0.00587,0.04714
9.0,8.3006,0.00748,0.06207
10.0,7.8694,0.00858,0.06756
11.0,7.7077,0.01003,0.07729
12.0,7.7077,0.0118,0.09095
13.0,7.1148,0.01267,0.09015
14.0,7.4921,0.01537,0.11512
15.0,6.5758,0.01539,0.10122
16.0,7.2226,0.01915,0.13829
17.0,6.8992,0.02057,0.14189
18.0,6.5758,0.0219,0.14403
19.0,6.3602,0.02354,0.14971
20.0,6.4141,0.02624,0.1683
21.0,6.5219,0.02935,0.19145
22.0,6.5219,0.03216,0.20974
23.0,5.9829,0.03219,0.19261
24.0,5.3361,0.03122,0.1666
25.0,5.8212,0.03691,0.21487
26.0,5.7673,0.03951,0.22787
27.0,5.3361,0.03939,0.21016
28.0,5.2283,0.04147,0.21679
29.0,5.0127,0.04261,0.2136
30.0,4.4737,0.04067,0.18195
31.0,5.1744,0.0502,0.25974
32.0,5.0127,0.05179,0.25959
33.0,4.1503,0.04557,0.18915
34.0,4.5276,0.05275,0.23883
35.0,4.5276,0.05587,0.25298
36.0,4.0425,0.05276,0.21328
37.0,3.9347,0.05422,0.21335
38.0,4.0425,0.05874,0.23746
39.0,2.9645,0.04536,0.13447
40.0,3.1262,0.0503,0.15726
41.0,3.0723,0.05192,0.15953
42.0,3.234,0.05734,0.18544
43.0,3.3957,0.0631,0.21425
44.0,2.8028,0.05452,0.1528
45.0,2.7489,0.05592,0.15371
46.0,3.1801,0.06758,0.21491
47.0,2.695,0.05978,0.1611
48.0,2.2099,0.05112,0.11296
49.0,2.5333,0.06105,0.15467
50.0,1.9943,0.05004,0.09979
51.0,1.9404,0.05065,0.09827
52.0,2.4794,0.06727,0.16679
53.0,1.6709,0.04709,0.07868
54.0,2.0482,0.05991,0.12271
55.0,1.7248,0.05233,0.09026
56.0,1.1858,0.03729,0.04422
57.0,1.8326,0.05971,0.10942
58.0,1.2936,0.04363,0.05645
59.0,0.9702,0.03386,0.03285
60.0,1.5092,0.05447,0.0822
61.0,1.5092,0.05629,0.08496
62.0,1.078,0.04154,0.04478
63.0,1.0241,0.04074,0.04172
64.0,0.9702,0.03983,0.03864
65.0,1.2936,0.05477,0.07085
66.0,1.4014,0.06117,0.08573
67.0,0.8624,0.03879,0.03345
68.0,0.9702,0.04495,0.04361
69.0,0.9163,0.04371,0.04005
70.0,0.8085,0.03969,0.03209
71.0,0.539,0.02722,0.01467
72.0,0.7007,0.03639,0.0255
73.0,0.5929,0.03165,0.01877
74.0,0.8085,0.04435,0.03585
75.0,0.6468,0.03644,0.02357
76.0,0.5929,0.0343,0.02034
77.0,0.3773,0.0224,0.00845
78.0,0.2156,0.01314,0.00283
79.0,0.3773,0.02358,0.0089
80.0,0.1617,0.01036,0.00168
81.0,0.1617,0.01062,0.00172
82.0,0.2156,0.01452,0.00313
83.0,0.0539,0.00372,0.0002
84.0,0.1078,0.00762,0.00082
85.0,0.1078,0.0078,0.00084
86.0,0.1078,0.00798,0.00086
87.0,0.0539,0.00408,0.00022
88.0,0.1078,0.00836,0.0009
89.0,0.0539,0.00427,0.00023
90.0,0.0539,0.00437,0.00024
0.0,15.2537,0.00139,0.02115
1.0,14.9303,0.00151,0.02249
2.0,13.9601,0.00183,0.02551
3.0,13.2055,0.00239,0.03155
4.0,9.2708,0.00233,0.02157
5.0,8.4084,0.00287,0.0241
6.0,8.7318,0.00394,0.03438
7.0,8.2467,0.00479,0.03951
8.0,8.6779,0.00634,0.05504
9.0,8.1389,0.00733,0.05968
10.0,8.4623,0.00923,0.07812
11.0,8.5162,0.01108,0.09435
12.0,8.5701,0.01312,0.11244
13.0,7.5999,0.01353,0.10286
14.0,7.3843,0.01514,0.11183
15.0,8.085,0.01893,0.15302
16.0,8.0311,0.02129,0.17098
17.0,7.2765,0.02169,0.15783
18.0,7.3304,0.02442,0.17899
19.0,7.3304,0.02713,0.19887
20.0,7.2765,0.02977,0.2166
21.0,6.8992,0.03105,0.21424
22.0,6.5219,0.03216,0.20974
23.0,7.0609,0.03799,0.26827
24.0,6.0907,0.03564,0.21705
25.0,6.4141,0.04067,0.26087
26.0,5.6595,0.03877,0.21943
27.0,6.4141,0.04734,0.30366
28.0,5.7673,0.04574,0.2638
29.0,5.8212,0.04949,0.28806
30.0,5.1744,0.04704,0.2434
31.0,4.7971,0.04654,0.22324
32.0,5.6595,0.05847,0.3309
33.0,5.3361,0.0586,0.31267
34.0,5.2283,0.06091,0.31848
35.0,4.7432,0.05854,0.27765
36.0,4.5276,0.05909,0.26753
37.0,4.2042,0.05794,0.24358
38.0,4.1503,0.06031,0.25029
39.0,4.0425,0.06185,0.25004
40.0,3.2879,0.05291,0.17395
41.0,3.6652,0.06195,0.22704
42.0,4.0964,0.07263,0.29753
43.0,4.2042,0.07812,0.32842
44.0,2.9645,0.05766,0.17094
45.0,3.0723,0.06249,0.192
46.0,3.8269,0.08133,0.31122
47.0,2.4794,0.055,0.13636
48.0,2.4255,0.0561,0.13608
49.0,2.5333,0.06105,0.15467
50.0,2.3177,0.05815,0.13478
51.0,2.3177,0.06049,0.14021
52.0,2.4255,0.06581,0.15961
53.0,2.0482,0.05772,0.11822
54.0,2.3177,0.06779,0.15713
55.0,1.9404,0.05887,0.11424
56.0,1.7787,0.05594,0.0995
57.0,1.617,0.05268,0.08519
58.0,1.3475,0.04545,0.06125
59.0,1.9943,0.0696,0.13881
60.0,1.4553,0.05252,0.07644
61.0,1.9404,0.07238,0.14044
62.0,0.9702,0.03738,0.03627
63.0,1.5631,0.06218,0.0972
64.0,1.7248,0.0708,0.12212
65.0,0.7546,0.03195,0.02411
66.0,1.1319,0.04941,0.05593
67.0,1.078,0.04849,0.05227
68.0,1.0241,0.04745,0.04859
69.0,1.0241,0.04885,0.05003
70.0,0.9163,0.04498,0.04122
71.0,0.8624,0.04355,0.03756
72.0,0.5929,0.03079,0.01826
73.0,0.8085,0.04316,0.03489
74.0,0.7546,0.04139,0.03123
75.0,0.5929,0.0334,0.01981
76.0,0.8085,0.04677,0.03782
77.0,0.539,0.03201,0.01725
78.0,0.4312,0.02627,0.01133
79.0,0.4312,0.02695,0.01162
80.0,0.3234,0.02073,0.0067
81.0,0.3773,0.02479,0.00935
82.0,0.3773,0.0254,0.00958
83.0,0.3234,0.02231,0.00721
84.0,0.1078,0.00762,0.00082
85.0,0.1078,0.0078,0.00084
86.0,0.1617,0.01197,0.00194
87.0,0.0539,0.00408,0.00022
88.0,0.1078,0.00836,0.0009
89.0,0.1078,0.00855,0.00092
90.0,0.1078,0.00874,0.00094
0.0,14.6608,0.00133,0.01954
1.0,14.3374,0.00145,0.02074
2.0,13.0977,0.00171,0.02246
3.0,11.1573,0.00202,0.02252
4.0,8.0311,0.00202,0.01618
5.0,7.7077,0.00263,0.02025
6.0,7.8694,0.00355,0.02792
7.0,7.9233,0.0046,0.03647
8.0,7.7616,0.00567,0.04403
9.0,7.7616,0.00699,0.05427
10.0,7.5999,0.00829,0.06301
11.0,6.7914,0.00883,0.06
12.0,6.5219,0.00998,0.06512
13.0,7.3304,0.01305,0.0957
14.0,6.3063,0.01293,0.08156
15.0,6.8453,0.01602,0.10969
16.0,6.3602,0.01686,0.10723
17.0,6.1985,0.01848,0.11453
18.0,6.0907,0.02029,0.12357
19.0,5.9829,0.02214,0.13247
20.0,5.3361,0.02183,0.11648
21.0,6.1446,0.02766,0.16994
22.0,5.3361,0.02631,0.1404
23.0,5.2822,0.02842,0.15014
24.0,5.4439,0.03185,0.1734
25.0,5.0127,0.03179,0.15933
26.0,5.2822,0.03619,0.19115
27.0,4.9049,0.0362,0.17757
28.0,4.6354,0.03676,0.17041
29.0,4.6354,0.03941,0.18266
30.0,3.8808,0.03528,0.13691
31.0,4.4198,0.04288,0.1895
32.0,4.312,0.04455,0.19209
33.0,4.312,0.04735,0.20417
34.0,3.3418,0.03894,0.13011
35.0,3.5035,0.04324,0.15148
36.0,3.4496,0.04502,0.1553
37.0,3.234,0.04457,0.14413
38.0,3.0723,0.04464,0.13716
39.0,2.9645,0.04536,0.13447
40.0,2.8028,0.0451,0.12641
41.0,2.5872,0.04373,0.11313
42.0,2.9645,0.05256,0.15582
43.0,3.1801,0.05909,0.18791
44.0,2.9645,0.05766,0.17094
45.0,2.5872,0.05263,0.13615
46.0,2.3177,0.04925,0.11415
47.0,2.8567,0.06336,0.18101
48.0,1.7787,0.04114,0.07318
49.0,2.0482,0.04936,0.10111
50.0,1.9404,0.04869,0.09447
51.0,1.9404,0.05065,0.09827
52.0,1.8865,0.05118,0.09656
53.0,1.8326,0.05164,0.09464
54.0,1.7248,0.05045,0.08702
55.0,1.2936,0.03925,0.05077
56.0,1.4014,0.04408,0.06177
57.0,1.5631,0.05093,0.0796
58.0,1.4553,0.04909,0.07144
59.0,1.1858,0.04139,0.04907
60.0,1.5631,0.05641,0.08818
61.0,1.1319,0.04222,0.04779
62.0,1.2397,0.04777,0.05922
63.0,1.5092,0.06004,0.09061
64.0,1.4553,0.05974,0.08694
65.0,0.7007,0.02967,0.02079
66.0,1.1319,0.04941,0.05593
67.0,0.9702,0.04364,0.04234
68.0,0.9163,0.04245,0.0389
69.0,0.6468,0.03085,0.01996
70.0,0.6468,0.03175,0.02054
71.0,0.7546,0.03811,0.02876
72.0,0.5929,0.03079,0.01826
73.0,0.7546,0.04028,0.0304
74.0,0.4851,0.02661,0.01291
75.0,0.6468,0.03644,0.02357
76.0,0.4851,0.02806,0.01361
77.0,0.3773,0.0224,0.00845
78.0,0.4312,0.02627,0.01133
79.0,0.1617,0.01011,0.00163
80.0,0.2156,0.01382,0.00298
81.0,0.1078,0.00708,0.00076
82.0,0.1617,0.01089,0.00176
83.0,0.1617,0.01115,0.0018
84.0,0.1617,0.01142,0.00185
85.0,0.2156,0.0156,0.00336
86.0,0.1078,0.00798,0.00086
87.0,0.0539,0.00408,0.00022
88.0,0.0,0.0,0.0
89.0,0.0539,0.00427,0.00023
90.0,0.0,0.0,0.0
0.0,15.092,0.00137,0.02071
1.0,14.8764,0.0015,0.02233
2.0,13.6367,0.00179,0.02434
3.0,12.3431,0.00223,0.02756
4.0,9.7559,0.00245,0.02388
5.0,8.5701,0.00292,0.02504
6.0,9.0013,0.00406,0.03653
7.0,8.7857,0.0051,0.04484
8.0,9.2169,0.00674,0.06209
9.0,8.3545,0.00753,0.06288
10.0,9.0552,0.00988,0.08945
11.0,8.1928,0.01066,0.08732
12.0,8.5162,0.01304,0.11103
13.0,7.546,0.01344,0.10141
14.0,7.6538,0.0157,0.12014
15.0,7.9772,0.01867,0.14897
16.0,7.2765,0.01929,0.14036
17.0,7.7616,0.02314,0.17958
18.0,7.1687,0.02388,0.17118
19.0,7.007,0.02593,0.18171
20.0,7.2765,0.02977,0.2166
21.0,6.3063,0.02838,0.179
22.0,6.8453,0.03375,0.23105
23.0,6.5219,0.03509,0.22888
24.0,5.8212,0.03406,0.19827
25.0,6.4141,0.04067,0.26087
26.0,5.7134,0.03914,0.22363
27.0,5.9829,0.04416,0.2642
28.0,6.1446,0.04873,0.29944
29.0,4.9588,0.04215,0.20903
30.0,5.7134,0.05194,0.29675
31.0,5.7673,0.05595,0.32267
32.0,5.6056,0.05791,0.32463
33.0,4.7971,0.05268,0.25269
34.0,5.2822,0.06154,0.32508
35.0,4.851,0.05987,0.29041
36.0,4.4198,0.05768,0.25494
37.0,4.4198,0.06091,0.26921
38.0,4.312,0.06266,0.27018
39.0,3.8808,0.05938,0.23044
40.0,3.8269,0.06158,0.23565
41.0,3.7191,0.06286,0.23377
42.0,3.6113,0.06403,0.23124
43.0,3.6652,0.0681,0.24961
44.0,3.5035,0.06815,0.23875
45.0,3.6652,0.07455,0.27325
46.0,3.8269,0.08133,0.31122
47.0,2.9645,0.06576,0.19493
48.0,3.0723,0.07107,0.21833
49.0,2.6411,0.06365,0.16811
50.0,2.9106,0.07303,0.21256
51.0,2.6411,0.06894,0.18206
52.0,2.1021,0.05703,0.11989
53.0,2.2638,0.0638,0.14442
54.0,2.0482,0.05991,0.12271
55.0,2.2638,0.06869,0.15549
56.0,2.0482,0.06442,0.13194
57.0,1.9404,0.06322,0.12267
58.0,1.9404,0.06545,0.127
59.0,1.6709,0.05832,0.09744
60.0,1.617,0.05836,0.09437
61.0,1.5631,0.05831,0.09114
62.0,1.4553,0.05607,0.0816
63.0,1.2936,0.05146,0.06657
64.0,1.4014,0.05753,0.08062
65.0,1.0241,0.04336,0.04441
66.0,1.0241,0.0447,0.04578
67.0,1.1858,0.05334,0.06325
68.0,1.1858,0.05494,0.06515
69.0,1.1858,0.05656,0.06707
70.0,0.8624,0.04234,0.03651
71.0,0.8624,0.04355,0.03756
72.0,0.8085,0.04199,0.03395
73.0,0.9163,0.04891,0.04482
74.0,0.9163,0.05026,0.04605
75.0,0.8085,0.04555,0.03683
76.0,0.4312,0.02495,0.01076
77.0,0.2695,0.016,0.00431
78.0,0.3773,0.02299,0.00867
79.0,0.3773,0.02358,0.0089
80.0,0.3773,0.02418,0.00912
81.0,0.4851,0.03187,0.01546
82.0,0.3773,0.0254,0.00958
83.0,0.1617,0.01115,0.0018
84.0,0.2156,0.01523,0.00328
85.0,0.2695,0.0195,0.00525
86.0,0.2695,0.01996,0.00538
87.0,0.1617,0.01225,0.00198
88.0,0.1617,0.01254,0.00203
89.0,0.2156,0.0171,0.00369
90.0,0.1078,0.00874,0.00094
0.0,15.2537,0.00139,0.02115
1.0,14.9842,0.00151,0.02266
2.0,13.7984,0.00181,0.02492
3.0,12.397,0.00224,0.0278
4.0,9.4864,0.00238,0.02258
5.0,9.3247,0.00318,0.02964
6.0,8.8396,0.00399,0.03523
7.0,9.163,0.00532,0.04877
8.0,8.9474,0.00654,0.05851
9.0,9.0552,0.00816,0.07387
10.0,8.8396,0.00964,0.08524
11.0,8.3545,0.01087,0.0908
12.0,8.4084,0.01287,0.10824
13.0,8.624,0.01536,0.13245
14.0,8.3545,0.01713,0.14315
15.0,8.5162,0.01994,0.16978
16.0,8.2467,0.02186,0.18028
17.0,7.7616,0.02314,0.17958
18.0,7.1687,0.02388,0.17118
19.0,7.2226,0.02673,0.19306
20.0,7.1687,0.02933,0.21023
21.0,7.2226,0.03251,0.23479
22.0,6.9531,0.03429,0.23839
23.0,6.468,0.0348,0.22511
24.0,7.2226,0.04226,0.30522
25.0,6.5219,0.04135,0.26971
26.0,6.3063,0.0432,0.27246
27.0,5.7134,0.04217,0.24093
28.0,6.0907,0.0483,0.29421
29.0,6.1446,0.05223,0.32096
30.0,5.4978,0.04998,0.27478
31.0,5.2822,0.05124,0.27067
32.0,5.7673,0.05958,0.34362
33.0,4.9588,0.05445,0.27002
34.0,5.4978,0.06405,0.35216
35.0,5.39,0.06652,0.35853
36.0,5.1744,0.06753,0.34943
37.0,4.4737,0.06165,0.27581
38.0,4.6354,0.06736,0.31222
39.0,4.1503,0.0635,0.26356
40.0,3.1801,0.05117,0.16273
41.0,3.6113,0.06103,0.22041
42.0,3.773,0.0669,0.25241
43.0,3.3418,0.06209,0.2075
44.0,3.3418,0.065,0.21722
45.0,3.4496,0.07017,0.24205
46.0,3.9347,0.08362,0.329
47.0,3.8269,0.08488,0.32484
48.0,2.7489,0.06358,0.17479
49.0,2.8567,0.06885,0.19668
50.0,2.6411,0.06627,0.17502
51.0,2.3716,0.0619,0.1468
52.0,2.2099,0.05996,0.1325
53.0,2.0482,0.05772,0.11822
54.0,1.7248,0.05045,0.08702
55.0,2.0482,0.06214,0.12728
56.0,1.9943,0.06272,0.12509
57.0,2.2099,0.072,0.15911
58.0,1.617,0.05454,0.0882
59.0,1.4553,0.05079,0.07392
60.0,1.7248,0.06225,0.10737
61.0,1.617,0.06032,0.09753
62.0,1.8865,0.07269,0.13713
63.0,1.6709,0.06647,0.11106
64.0,1.1858,0.04868,0.05772
65.0,1.5092,0.0639,0.09644
66.0,1.4014,0.06117,0.08573
67.0,1.4553,0.06546,0.09527
68.0,1.078,0.04994,0.05384
69.0,1.2936,0.06171,0.07982
70.0,0.9702,0.04763,0.04621
71.0,0.7007,0.03539,0.02479
72.0,0.6468,0.03359,0.02173
73.0,0.7007,0.0374,0.02621
74.0,0.6468,0.03548,0.02295
75.0,0.5929,0.0334,0.01981
76.0,0.539,0.03118,0.01681
77.0,0.5929,0.03521,0.02087
78.0,0.6468,0.03941,0.02549
79.0,0.539,0.03369,0.01816
80.0,0.3234,0.02073,0.0067
81.0,0.2156,0.01417,0.00305
82.0,0.4312,0.02903,0.01252
83.0,0.3234,0.02231,0.00721
84.0,0.1617,0.01142,0.00185
85.0,0.1617,0.0117,0.00189
86.0,0.1617,0.01197,0.00194
87.0,0.1617,0.01225,0.00198
88.0,0.1617,0.01254,0.00203
89.0,0.1078,0.00855,0.00092
90.0,0.0539,0.00437,0.00024
0.0,15.1998,0.00138,0.021
1.0,14.9842,0.00151,0.02266
2.0,13.7445,0.0018,0.02473
3.0,13.3133,0.00241,0.03207
4.0,9.7559,0.00245,0.02388
5.0,9.2169,0.00314,0.02896
6.0,9.0013,0.00406,0.03653
7.0,9.2708,0.00539,0.04993
8.0,8.6779,0.00634,0.05504
9.0,8.4084,0.00758,0.0637
10.0,8.7318,0.00953,0.08318
11.0,8.624,0.01122,0.09675
12.0,8.624,0.0132,0.11386
13.0,7.7077,0.01373,0.1058
14.0,8.3545,0.01713,0.14315
15.0,7.8155,0.0183,0.14299
16.0,8.1389,0.02158,0.1756
17.0,7.0609,0.02105,0.14862
18.0,7.3304,0.02442,0.17899
19.0,6.8992,0.02553,0.17616
20.0,6.6297,0.02712,0.17981
21.0,7.3843,0.03324,0.24543
22.0,6.9531,0.03429,0.23839
23.0,6.5758,0.03538,0.23268
24.0,6.2524,0.03658,0.22873
25.0,7.007,0.04443,0.31133
26.0,5.7673,0.03951,0.22787
27.0,6.0907,0.04495,0.27381
28.0,5.8212,0.04617,0.26875
29.0,5.7673,0.04903,0.28276
30.0,5.6595,0.05145,0.29118
31.0,4.9588,0.0481,0.23854
32.0,5.8751,0.0607,0.35659
33.0,4.7432,0.05208,0.24705
