duty,voltage,current,power
0.0,16.9246,0.00154,0.02604
1.0,16.9246,0.00171,0.0289
2.0,16.7629,0.00219,0.03678
3.0,16.4934,0.00298,0.04921
4.0,16.17,0.00406,0.0656
5.0,15.3615,0.00524,0.08045
6.0,13.8523,0.00625,0.08652
7.0,12.936,0.00751,0.09721
8.0,13.2594,0.00969,0.1285
9.0,12.8282,0.01156,0.14826
10.0,12.8282,0.01399,0.17952
11.0,12.5048,0.01627,0.20342
12.0,11.6424,0.01782,0.20751
13.0,11.4807,0.02045,0.23474
14.0,11.5346,0.02366,0.27287
15.0,11.0495,0.02587,0.28581
16.0,11.319,0.03001,0.33963
17.0,11.1573,0.03326,0.37108
18.0,11.1573,0.03716,0.41465
19.0,11.5346,0.04269,0.49239
20.0,11.8041,0.04829,0.57001
21.0,11.3729,0.05119,0.58216
22.0,11.7502,0.05794,0.6808
23.0,10.4566,0.05627,0.58835
24.0,10.6722,0.06244,0.66639
25.0,9.8637,0.06254,0.61692
26.0,10.5105,0.07201,0.75682
27.0,10.1871,0.07519,0.76597
28.0,9.7559,0.07737,0.75484
29.0,9.5942,0.08156,0.7825
30.0,10.0793,0.09163,0.92357
31.0,9.3247,0.09046,0.84349
32.0,8.5701,0.08854,0.75877
33.0,7.9772,0.0876,0.69878
34.0,9.0552,0.1055,0.95534
35.0,8.9474,0.11042,0.98796
36.0,7.9772,0.10411,0.8305
37.0,8.0311,0.11068,0.88885
38.0,7.9772,0.11592,0.92468
39.0,7.9772,0.12206,0.97368
40.0,7.3304,0.11795,0.86464
41.0,6.9531,0.11751,0.81708
42.0,6.5219,0.11564,0.75419
43.0,6.7914,0.12619,0.85701
44.0,7.1687,0.13944,0.99959
45.0,6.9531,0.14143,0.98339
46.0,5.7673,0.12256,0.70684
47.0,5.8212,0.12912,0.75163
48.0,5.3361,0.12343,0.65863
49.0,6.0907,0.14679,0.89406
50.0,4.7432,0.11901,0.56449
51.0,5.6595,0.14772,0.83601
52.0,5.0127,0.136,0.68172
53.0,4.9588,0.13974,0.69296
54.0,5.4439,0.15924,0.86688
55.0,5.0666,0.15373,0.77886
56.0,5.1744,0.16274,0.84208
57.0,4.312,0.14049,0.60579
58.0,3.9886,0.13454,0.53662
59.0,4.4198,0.15426,0.68178
60.0,3.8269,0.13812,0.52856
61.0,3.234,0.12063,0.39012
62.0,3.4496,0.13292,0.45851
63.0,3.3957,0.13508,0.4587
64.0,3.2879,0.13497,0.44377
65.0,1.9404,0.08216,0.15942
66.0,2.4255,0.10588,0.2568
67.0,2.6411,0.1188,0.31376
68.0,2.5333,0.11737,0.29733
69.0,1.8326,0.08742,0.1602
70.0,2.1021,0.10319,0.21692
71.0,1.9943,0.10071,0.20085
72.0,1.8326,0.09517,0.17441
73.0,1.7248,0.09207,0.1588
74.0,1.7787,0.09756,0.17354
75.0,1.1858,0.06681,0.07922
76.0,1.7787,0.1029,0.18303
77.0,1.2397,0.07361,0.09126
78.0,0.9702,0.05912,0.05735
79.0,0.9163,0.05727,0.05248
80.0,0.9163,0.05873,0.05381
81.0,0.539,0.03541,0.01909
82.0,0.4312,0.02903,0.01252
83.0,0.7546,0.05205,0.03928
84.0,0.8624,0.06093,0.05255
85.0,0.3234,0.0234,0.00757
86.0,0.4851,0.03592,0.01743
87.0,0.2695,0.02042,0.0055
88.0,0.2695,0.02089,0.00563
89.0,0.1078,0.00855,0.00092
90.0,0.1617,0.01311,0.00212
91.0,0.0539,0.00447,0.00024
92.0,0.0539,0.00457,0.00025
93.0,0.0,0.0,0.0
94.0,0.0,0.0,0.0
95.0,0.0,0.0,0.0
96.0,0.0,0.0,0.0
97.0,0.0,0.0,0.0
0.0,17.0324,0.00155,0.02637
1.0,17.0324,0.00172,0.02927
2.0,16.8707,0.00221,0.03726
3.0,16.709,0.00302,0.05051
4.0,16.17,0.00406,0.0656
5.0,15.4154,0.00526,0.08101
6.0,14.6069,0.00659,0.09621
7.0,13.4211,0.0078,0.10464
8.0,13.2055,0.00965,0.12746
9.0,12.7204,0.01146,0.14577
10.0,12.8821,0.01405,0.18103
11.0,12.936,0.01683,0.21769
12.0,12.6126,0.01931,0.24353
13.0,12.4509,0.02217,0.27609
14.0,11.4807,0.02355,0.27032
15.0,12.0197,0.02814,0.3382
16.0,11.7502,0.03115,0.366
17.0,11.9119,0.03551,0.42297
18.0,12.2353,0.04075,0.49865
19.0,11.858,0.04389,0.52039
20.0,10.9417,0.04476,0.48977
21.0,10.78,0.04852,0.52304
22.0,11.0495,0.05448,0.60202
23.0,11.1573,0.06004,0.66984
24.0,10.78,0.06307,0.67992
25.0,10.241,0.06494,0.66502
26.0,10.241,0.07016,0.71851
27.0,10.6183,0.07837,0.83218
28.0,9.8637,0.07823,0.77162
29.0,10.7261,0.09118,0.97802
30.0,9.702,0.0882,0.85572
31.0,9.0552,0.08784,0.79544
32.0,8.5701,0.08854,0.75877
33.0,8.085,0.08878,0.71779
34.0,8.3006,0.09671,0.80275
35.0,8.2467,0.10177,0.83928
36.0,8.3006,0.10833,0.89921
37.0,7.9233,0.10919,0.86515
38.0,7.9233,0.11513,0.91223
39.0,8.5162,0.13031,1.10971
40.0,7.2765,0.11709,0.85197
41.0,7.3843,0.1248,0.92157
42.0,7.9772,0.14144,1.12832
43.0,7.2765,0.1352,0.98381
44.0,7.0609,0.13734,0.96975
45.0,6.9531,0.14143,0.98339
46.0,7.1148,0.1512,1.07573
47.0,6.468,0.14347,0.92794
48.0,6.6836,0.1546,1.03327
49.0,5.7134,0.1377,0.78672
50.0,5.1744,0.12983,0.67179
51.0,5.1744,0.13506,0.69884
52.0,6.0368,0.16378,0.98873
53.0,4.9049,0.13822,0.67798
54.0,5.7134,0.16712,0.95484
55.0,4.0964,0.12429,0.50914
56.0,5.2822,0.16613,0.87753
57.0,4.312,0.14049,0.60579
58.0,4.4737,0.1509,0.67509
59.0,4.4198,0.15426,0.68178
60.0,4.1503,0.14979,0.62167
61.0,3.773,0.14074,0.531
62.0,3.5574,0.13707,0.48761
63.0,3.234,0.12865,0.41606
64.0,2.9106,0.11948,0.34777
65.0,3.3418,0.14149,0.47285
66.0,2.4794,0.10823,0.26834
67.0,3.1262,0.14062,0.4396
68.0,2.2099,0.10239,0.22626
69.0,2.4794,0.11827,0.29324
70.0,1.7248,0.08467,0.14604
71.0,2.0482,0.10344,0.21186
72.0,1.9943,0.10357,0.20654
73.0,1.9943,0.10646,0.21231
74.0,1.7787,0.09756,0.17354
75.0,1.1319,0.06377,0.07218
76.0,0.9702,0.05613,0.05445
77.0,1.2936,0.07682,0.09937
78.0,1.7787,0.10838,0.19277
79.0,1.2397,0.07748,0.09605
80.0,0.9702,0.06218,0.06033
81.0,0.9702,0.06374,0.06184
82.0,0.5929,0.03992,0.02367
83.0,0.7007,0.04833,0.03387
84.0,0.5929,0.04189,0.02484
85.0,0.4312,0.03119,0.01345
86.0,0.2695,0.01996,0.00538
87.0,0.3234,0.02451,0.00793
88.0,0.1617,0.01254,0.00203
89.0,0.1078,0.00855,0.00092
90.0,0.1617,0.01311,0.00212
91.0,0.0,0.0,0.0
92.0,0.0539,0.00457,0.00025
93.0,0.0,0.0,0.0
94.0,0.0,0.0,0.0
95.0,0.0,0.0,0.0
96.0,0.0,0.0,0.0
97.0,0.0,0.0,0.0
0.0,15.9544,0.00145,0.02314
1.0,15.9005,0.0016,0.02551
2.0,15.4154,0.00202,0.03111
3.0,14.7686,0.00267,0.03946
4.0,13.5289,0.00339,0.04592
5.0,13.1516,0.00448,0.05897
6.0,10.9417,0.00493,0.05398
7.0,10.2949,0.00598,0.06157
