duty,voltage,current,power
0.0,7.2765,0.00066,0.00481
1.0,6.8992,0.0007,0.0048
2.0,5.4978,0.00072,0.00396
3.0,6.0368,0.00109,0.00659
4.0,5.39,0.00135,0.00729
5.0,5.1744,0.00176,0.00913
6.0,5.2822,0.00238,0.01258
7.0,5.3361,0.0031,0.01654
8.0,5.0666,0.0037,0.01876
9.0,5.0666,0.00456,0.02313
10.0,4.851,0.00529,0.02567
11.0,5.0666,0.00659,0.03339
12.0,5.4439,0.00833,0.04537
13.0,5.1205,0.00912,0.04669
14.0,4.9588,0.01017,0.05043
15.0,5.2283,0.01224,0.06399
16.0,4.4737,0.01186,0.05306
17.0,4.7432,0.01414,0.06706
18.0,4.312,0.01436,0.06193
19.0,4.2581,0.01576,0.0671
20.0,4.6354,0.01896,0.0879
21.0,4.5815,0.02062,0.09447
22.0,4.5276,0.02233,0.10108
23.0,4.4737,0.02407,0.10769
24.0,4.2042,0.0246,0.10342
25.0,3.6652,0.02324,0.08518
26.0,3.8808,0.02659,0.10318
27.0,4.0425,0.02984,0.12062
28.0,3.8808,0.03078,0.11944
29.0,3.9886,0.03391,0.13524
30.0,4.0425,0.03675,0.14856
31.0,3.2879,0.0319,0.10487
32.0,3.234,0.03341,0.10805
33.0,3.1262,0.03433,0.10732
34.0,3.6113,0.04207,0.15195
35.0,2.9106,0.03592,0.10455
36.0,3.1262,0.0408,0.12755
37.0,3.5035,0.04828,0.16915
38.0,3.5574,0.05169,0.18389
39.0,2.9645,0.04536,0.13447
40.0,3.3418,0.05377,0.1797
41.0,2.695,0.04555,0.12275
42.0,2.7489,0.04874,0.13398
43.0,2.7489,0.05108,0.14041
44.0,2.2638,0.04403,0.09968
45.0,2.4794,0.05043,0.12504
46.0,2.156,0.04582,0.09878
47.0,2.2638,0.05021,0.11367
48.0,2.156,0.04987,0.10752
49.0,2.1021,0.05066,0.1065
50.0,2.5333,0.06356,0.16102
51.0,2.1021,0.05487,0.11534
52.0,1.6709,0.04533,0.07575
53.0,1.617,0.04557,0.07368
54.0,2.0482,0.05991,0.12271
