duty,voltage,current,power
0.0,10.4566,0.00095,0.00994
1.0,9.7559,0.00098,0.0096
2.0,8.3006,0.00109,0.00902
3.0,8.3006,0.0015,0.01246
4.0,7.8155,0.00196,0.01533
5.0,8.624,0.00294,0.02535
6.0,7.5999,0.00343,0.02604
7.0,7.5999,0.00441,0.03355
8.0,7.9233,0.00579,0.04589
9.0,7.2765,0.00656,0.0477
10.0,7.8155,0.00853,0.06663
11.0,7.4921,0.00975,0.07302
12.0,8.0311,0.01229,0.09874
13.0,7.2226,0.01286,0.0929
14.0,6.7375,0.01382,0.0931
15.0,6.7375,0.01577,0.10626
16.0,6.5219,0.01729,0.11276
17.0,7.0609,0.02105,0.14862
18.0,7.1148,0.0237,0.16861
19.0,6.5758,0.02434,0.16003
20.0,7.3304,0.02999,0.21982
21.0,6.4141,0.02887,0.18517
22.0,6.3602,0.03136,0.19947
23.0,6.5219,0.03509,0.22888
24.0,6.5758,0.03847,0.253
25.0,6.0368,0.03828,0.23108
26.0,6.0907,0.04173,0.25415
27.0,6.2524,0.04615,0.28854
28.0,5.9829,0.04745,0.28389
29.0,5.4978,0.04674,0.25695
30.0,4.7971,0.04361,0.2092
31.0,5.1205,0.04967,0.25435
32.0,5.5517,0.05735,0.31841
33.0,5.6056,0.06155,0.34505
34.0,5.2283,0.06091,0.31848
35.0,5.2283,0.06452,0.33734
36.0,4.9049,0.06401,0.31398
37.0,4.5815,0.06314,0.28926
38.0,4.5815,0.06657,0.30501
39.0,4.312,0.06598,0.2845
40.0,4.5815,0.07372,0.33775
41.0,4.5276,0.07652,0.34645
42.0,3.9886,0.07072,0.28208
43.0,4.4198,0.08212,0.36297
44.0,3.8808,0.07549,0.29294
45.0,4.0425,0.08223,0.33241
46.0,3.6652,0.07789,0.28548
47.0,3.0723,0.06815,0.20937
48.0,3.5574,0.08229,0.29272
49.0,3.0723,0.07405,0.22749
50.0,3.5035,0.08791,0.30798
51.0,3.234,0.08441,0.27298
52.0,2.7489,0.07458,0.20501
53.0,3.1801,0.08962,0.28499
54.0,3.0184,0.08829,0.2665
55.0,2.1021,0.06378,0.13407
56.0,3.0723,0.09663,0.29687
57.0,2.5333,0.08254,0.20909
58.0,1.9404,0.06545,0.127
59.0,2.4794,0.08653,0.21455
60.0,2.7489,0.09921,0.27272
61.0,2.4255,0.09047,0.21944
62.0,2.0482,0.07892,0.16164
63.0,2.156,0.08577,0.18492
64.0,2.3177,0.09514,0.22051
65.0,1.9404,0.08216,0.15942
66.0,1.9943,0.08705,0.17361
67.0,1.8326,0.08243,0.15106
68.0,1.9943,0.0924,0.18427
69.0,2.0482,0.0977,0.20011
70.0,1.2397,0.06086,0.07545
71.0,1.4014,0.07077,0.09918
72.0,1.5092,0.07837,0.11828
73.0,1.0241,0.05467,0.05598
74.0,1.2936,0.07096,0.09179
75.0,1.1319,0.06377,0.07218
76.0,1.2397,0.07172,0.08891
77.0,1.1319,0.06721,0.07608
78.0,0.8085,0.04926,0.03983
79.0,0.7007,0.04379,0.03069
80.0,0.8085,0.05182,0.04189
81.0,0.8085,0.05312,0.04295
82.0,0.4851,0.03266,0.01584
83.0,0.7546,0.05205,0.03928
84.0,0.539,0.03808,0.02053
85.0,0.539,0.03899,0.02102
86.0,0.539,0.03991,0.02151
87.0,0.539,0.04085,0.02202
88.0,0.539,0.04179,0.02252
89.0,0.4851,0.03847,0.01866
90.0,0.4312,0.03497,0.01508
