duty,voltage,current,power
0.0,16.5473,0.0015,0.02489
1.0,16.5473,0.00167,0.02763
2.0,16.3317,0.00214,0.03492
3.0,16.3317,0.00295,0.04825
4.0,15.5232,0.00389,0.06046
5.0,14.7686,0.00503,0.07436
6.0,12.936,0.00583,0.07546
7.0,13.5289,0.00786,0.10632
8.0,13.2594,0.00969,0.1285
9.0,12.2892,0.01107,0.13606
10.0,13.0977,0.01429,0.18715
11.0,12.6665,0.01648,0.20872
12.0,11.5346,0.01766,0.20368
13.0,10.8339,0.01929,0.20903
14.0,11.4268,0.02344,0.26779
15.0,11.9119,0.02788,0.33216
16.0,12.1814,0.03229,0.39336
17.0,11.319,0.03374,0.38191
18.0,12.0736,0.04022,0.48555
19.0,11.2651,0.04169,0.46965
20.0,11.6963,0.04785,0.55965
21.0,10.9956,0.04949,0.54417
22.0,10.4027,0.05129,0.5336
23.0,9.8637,0.05308,0.52352
24.0,10.1332,0.05929,0.60078
25.0,10.1332,0.06425,0.6511
26.0,9.702,0.06647,0.64487
27.0,9.8098,0.07241,0.71028
28.0,9.6481,0.07652,0.73826
29.0,9.163,0.07789,0.71374
30.0,9.8098,0.08918,0.87484
31.0,8.5162,0.08261,0.70356
32.0,8.5162,0.08798,0.74926
33.0,8.6779,0.09529,0.82693
34.0,8.4084,0.09797,0.82373
35.0,8.2467,0.10177,0.83928
36.0,7.8694,0.1027,0.80821
37.0,7.8694,0.10845,0.85342
38.0,7.8694,0.11435,0.89986
39.0,7.8694,0.12041,0.94755
40.0,7.3843,0.11882,0.8774
41.0,5.7673,0.09747,0.56215
42.0,6.5758,0.11659,0.7667
43.0,6.9531,0.12919,0.89831
44.0,6.5219,0.12686,0.82735
45.0,6.0368,0.12279,0.74128
46.0,6.7914,0.14432,0.98016
47.0,5.6056,0.12434,0.69699
48.0,5.6595,0.13091,0.74088
49.0,5.9829,0.14419,0.86269
50.0,5.7134,0.14335,0.81904
51.0,4.9588,0.12943,0.64181
52.0,5.6595,0.15355,0.869
53.0,5.1205,0.1443,0.73889
54.0,3.7191,0.10879,0.40459
55.0,4.2581,0.12919,0.55012
56.0,4.5276,0.1424,0.64472
57.0,4.1503,0.13522,0.56121
58.0,3.8269,0.12908,0.49399
59.0,3.5035,0.12228,0.42839
60.0,4.2042,0.15173,0.63792
61.0,3.1801,0.11862,0.37723
62.0,3.0723,0.11838,0.36369
63.0,3.3418,0.13294,0.44426
64.0,3.3418,0.13718,0.45844
65.0,3.2879,0.13921,0.45772
66.0,2.7489,0.11999,0.32985
67.0,2.4794,0.11153,0.27652
68.0,2.5872,0.11987,0.31012
69.0,2.5872,0.12341,0.31929
70.0,2.2099,0.10849,0.23974
71.0,2.2099,0.1116,0.24663
72.0,1.7787,0.09237,0.1643
73.0,1.9404,0.10358,0.20099
74.0,2.0482,0.11235,0.23011
75.0,1.617,0.0911,0.14731
76.0,1.2936,0.07484,0.09681
77.0,1.1319,0.06721,0.07608
78.0,1.2936,0.07882,0.10196
79.0,0.8624,0.0539,0.04648
80.0,0.8085,0.05182,0.04189
81.0,0.5929,0.03895,0.0231
82.0,0.4851,0.03266,0.01584
83.0,0.6468,0.04462,0.02886
84.0,0.4851,0.03427,0.01663
85.0,0.7007,0.05069,0.03552
86.0,0.3234,0.02395,0.00774
87.0,0.3234,0.02451,0.00793
88.0,0.1617,0.01254,0.00203
89.0,0.0,0.0,0.0
90.0,0.1617,0.01311,0.00212
0.0,16.5473,0.0015,0.02489
1.0,16.4934,0.00166,0.02745
2.0,16.3856,0.00215,0.03515
3.0,15.9005,0.00288,0.04574
4.0,15.4693,0.00388,0.06004
5.0,14.7686,0.00503,0.07436
6.0,13.4211,0.00605,0.08122
7.0,12.2353,0.00711,0.08696
8.0,13.0438,0.00953,0.12436
9.0,12.8821,0.01161,0.1495
10.0,12.8821,0.01405,0.18103
11.0,12.7743,0.01662,0.21229
12.0,12.2353,0.01873,0.22918
13.0,11.5346,0.02054,0.23694
14.0,12.0197,0.02465,0.2963
15.0,11.5346,0.027,0.31145
16.0,11.4268,0.03029,0.34613
17.0,11.319,0.03374,0.38191
18.0,11.4807,0.03824,0.43904
19.0,11.5346,0.04269,0.49239
20.0,11.1034,0.04542,0.50435
21.0,10.8339,0.04876,0.52829
22.0,10.241,0.0505,0.51714
23.0,10.5644,0.05685,0.60054
24.0,10.4027,0.06087,0.63316
25.0,10.8339,0.0687,0.74425
26.0,9.6481,0.0661,0.63772
