duty,voltage,current,power
0.0,16.709,0.00152,0.02538
1.0,16.6551,0.00168,0.02799
2.0,16.4395,0.00215,0.03538
3.0,16.17,0.00293,0.0473
4.0,15.7388,0.00395,0.06215
5.0,15.092,0.00514,0.07765
6.0,13.8523,0.00625,0.08652
7.0,13.0438,0.00758,0.09884
8.0,11.9119,0.00871,0.10371
9.0,13.5289,0.01219,0.16489
10.0,13.0977,0.01429,0.18715
11.0,12.2353,0.01592,0.19475
12.0,12.2892,0.01881,0.2312
13.0,11.8041,0.02102,0.24815
14.0,11.2112,0.02299,0.25778
15.0,11.6963,0.02738,0.32024
16.0,10.9956,0.02915,0.3205
17.0,11.1034,0.0331,0.3675
18.0,11.6424,0.03878,0.45149
19.0,11.858,0.04389,0.52039
20.0,11.5346,0.04719,0.54428
21.0,12.0197,0.0541,0.65026
22.0,10.6722,0.05262,0.56161
23.0,11.0495,0.05946,0.65696
24.0,10.8339,0.06339,0.68674
25.0,10.8878,0.06904,0.75168
26.0,10.0254,0.06868,0.68858
27.0,10.5105,0.07758,0.81537
28.0,9.8637,0.07823,0.77162
29.0,10.0254,0.08523,0.85441
30.0,10.1871,0.09261,0.94343
31.0,8.4084,0.08157,0.68587
32.0,9.4864,0.098,0.9297
33.0,8.085,0.08878,0.71779
34.0,7.7077,0.0898,0.69216
35.0,9.0013,0.11108,0.9999
36.0,7.8694,0.1027,0.80821
37.0,7.9233,0.10919,0.86515
38.0,8.1389,0.11827,0.96255
39.0,8.0311,0.12288,0.98689
40.0,7.9772,0.12836,1.02396
41.0,7.5999,0.12845,0.97617
42.0,6.6297,0.11755,0.77933
43.0,6.3063,0.11718,0.73895
44.0,7.2765,0.14153,1.02988
45.0,6.4141,0.13047,0.83684
46.0,6.4141,0.13631,0.87428
47.0,5.929,0.13151,0.77973
48.0,5.8212,0.13465,0.78382
49.0,5.6595,0.1364,0.77195
50.0,5.7673,0.14471,0.83457
51.0,5.39,0.14068,0.75829
52.0,6.0368,0.16378,0.98873
53.0,5.8212,0.16405,0.95495
54.0,4.5276,0.13244,0.59962
55.0,4.5815,0.13901,0.63686
56.0,4.6893,0.14748,0.69159
57.0,4.0425,0.13171,0.53243
58.0,3.5035,0.11818,0.41403
59.0,4.2581,0.14861,0.6328
60.0,3.6113,0.13034,0.47068
61.0,4.2581,0.15883,0.67632
62.0,3.6652,0.14122,0.51761
63.0,3.8808,0.15438,0.59912
64.0,2.9106,0.11948,0.34777
65.0,2.9106,0.12324,0.35869
66.0,3.0184,0.13176,0.39769
67.0,2.7489,0.12365,0.3399
68.0,3.0184,0.13985,0.42211
69.0,2.4255,0.1157,0.28063
70.0,2.5872,0.12701,0.3286
71.0,1.8326,0.09255,0.1696
72.0,1.7787,0.09237,0.1643
73.0,1.7787,0.09495,0.16889
74.0,1.7787,0.09756,0.17354
75.0,1.6709,0.09414,0.1573
76.0,1.5631,0.09043,0.14135
77.0,1.4014,0.08322,0.11662
78.0,1.0241,0.0624,0.0639
79.0,0.9163,0.05727,0.05248
80.0,1.0241,0.06564,0.06722
81.0,1.078,0.07083,0.07635
82.0,0.9163,0.0617,0.05653
83.0,0.5929,0.0409,0.02425
84.0,0.4851,0.03427,0.01663
85.0,0.3234,0.0234,0.00757
86.0,0.539,0.03991,0.02151
87.0,0.4312,0.03268,0.01409
88.0,0.4851,0.03761,0.01824
89.0,0.2156,0.0171,0.00369
90.0,0.2695,0.02185,0.00589
0.0,16.6551,0.00151,0.02522
1.0,16.6551,0.00168,0.02799
2.0,16.4395,0.00215,0.03538
3.0,16.2239,0.00294,0.04762
4.0,15.3615,0.00385,0.05921
5.0,15.2537,0.0052,0.07932
6.0,14.2835,0.00644,0.09199
7.0,13.475,0.00783,0.10548
8.0,12.936,0.00946,0.12231
9.0,13.2594,0.01195,0.15839
10.0,12.2892,0.01341,0.16475
11.0,11.858,0.01543,0.18292
12.0,12.5048,0.01914,0.23939
13.0,11.7502,0.02093,0.24589
14.0,11.6424,0.02388,0.27799
15.0,11.3729,0.02662,0.30278
16.0,10.9417,0.02901,0.31737
17.0,11.3729,0.0339,0.38556
18.0,11.3729,0.03788,0.43083
19.0,10.9956,0.04069,0.44745
20.0,11.8041,0.04829,0.57001
21.0,11.2651,0.0507,0.57118
22.0,11.1034,0.05475,0.60791
23.0,10.78,0.05801,0.62531
24.0,10.5105,0.0615,0.64635
25.0,10.5644,0.06699,0.70769
26.0,10.1332,0.06942,0.70346
27.0,10.6722,0.07877,0.84066
28.0,10.5644,0.08379,0.88514
29.0,9.702,0.08248,0.80018
30.0,9.2169,0.08379,0.77228
31.0,10.0254,0.09726,0.97503
32.0,9.2708,0.09578,0.88792
33.0,9.6481,0.10594,1.02217
34.0,9.163,0.10676,0.97822
35.0,8.085,0.09978,0.80669
36.0,7.9772,0.10411,0.8305
37.0,8.4084,0.11588,0.97433
38.0,8.1928,0.11905,0.97534
39.0,7.6538,0.11711,0.89634
40.0,7.3843,0.11882,0.8774
41.0,7.0609,0.11934,0.84262
42.0,7.6538,0.13571,1.03869
43.0,6.7914,0.12619,0.85701
44.0,7.007,0.13629,0.955
45.0,6.6297,0.13485,0.89404
46.0,6.5219,0.1386,0.90391
47.0,6.5219,0.14466,0.94347
48.0,6.1985,0.14338,0.88872
49.0,5.39,0.1299,0.70018
50.0,6.5219,0.16364,1.06725
51.0,5.2822,0.13787,0.72826
52.0,5.929,0.16086,0.95373
53.0,5.9829,0.1686,1.00874
54.0,4.312,0.12613,0.54387
55.0,4.6354,0.14064,0.65193
56.0,4.5276,0.1424,0.64472
57.0,4.5815,0.14927,0.68388
58.0,4.312,0.14545,0.62717
59.0,4.0425,0.14109,0.57034
60.0,3.7191,0.13423,0.4992
61.0,4.2042,0.15682,0.6593
62.0,3.5035,0.13499,0.47295
63.0,3.234,0.12865,0.41606
64.0,3.6113,0.14825,0.53536
65.0,2.7489,0.11639,0.31995
66.0,2.4794,0.10823,0.26834
67.0,2.695,0.12122,0.3267
68.0,2.5333,0.11737,0.29733
69.0,3.0184,0.14398,0.43459
70.0,2.2099,0.10849,0.23974
71.0,2.2099,0.1116,0.24663
72.0,1.7787,0.09237,0.1643
73.0,1.9404,0.10358,0.20099
74.0,1.4014,0.07687,0.10772
75.0,1.5092,0.08503,0.12833
76.0,1.5092,0.08731,0.13177
77.0,1.3475,0.08002,0.10782
78.0,1.4014,0.08539,0.11966
79.0,0.6468,0.04043,0.02615
80.0,1.0241,0.06564,0.06722
81.0,0.8085,0.05312,0.04295
82.0,0.8085,0.05444,0.04401
83.0,0.8624,0.05949,0.0513
84.0,0.4851,0.03427,0.01663
85.0,0.6468,0.04679,0.03026
86.0,0.3234,0.02395,0.00774
87.0,0.3773,0.02859,0.01079
88.0,0.4312,0.03343,0.01442
89.0,0.3773,0.02992,0.01129
90.0,0.2695,0.02185,0.00589
0.0,16.6551,0.00151,0.02522
1.0,16.6012,0.00168,0.02781
