duty,voltage,current,power
0.0,10.4566,0.00095,0.00994
1.0,9.702,0.00098,0.0095
2.0,8.3545,0.00109,0.00914
3.0,8.6779,0.00157,0.01362
4.0,8.2467,0.00207,0.01706
5.0,8.5162,0.0029,0.02472
6.0,7.8694,0.00355,0.02792
7.0,7.6538,0.00445,0.03403
8.0,7.6538,0.00559,0.04282
9.0,7.2765,0.00656,0.0477
10.0,8.085,0.00882,0.07131
11.0,7.4921,0.00975,0.07302
12.0,7.6538,0.01172,0.08968
13.0,7.5999,0.01353,0.10286
14.0,6.7375,0.01382,0.0931
15.0,6.9531,0.01628,0.11317
16.0,6.7914,0.018,0.12227
17.0,7.3843,0.02201,0.16254
18.0,6.6297,0.02208,0.1464
19.0,6.6297,0.02454,0.16267
20.0,6.7375,0.02756,0.1857
21.0,6.2524,0.02814,0.17595
22.0,6.6836,0.03296,0.22027
23.0,6.4141,0.03451,0.22137
24.0,6.0907,0.03564,0.21705
25.0,6.6836,0.04238,0.28325
26.0,5.9829,0.04099,0.24523
27.0,5.6056,0.04137,0.23193
28.0,5.6056,0.04446,0.24921
29.0,5.6056,0.04765,0.26712
30.0,4.7971,0.04361,0.2092
31.0,4.9049,0.04758,0.23338
32.0,5.4978,0.0568,0.31226
33.0,5.0127,0.05504,0.27592
34.0,5.1205,0.05966,0.30548
35.0,4.4198,0.05454,0.24108
36.0,4.9049,0.06401,0.31398
37.0,4.5276,0.06239,0.2825
38.0,4.6893,0.06814,0.31953
39.0,4.5276,0.06928,0.31366
40.0,4.2581,0.06852,0.29175
41.0,4.4737,0.07561,0.33825
42.0,4.7432,0.0841,0.39891
43.0,4.4737,0.08313,0.37188
44.0,3.4496,0.0671,0.23146
45.0,4.1503,0.08442,0.35037
46.0,4.3659,0.09278,0.40507
47.0,3.5035,0.07771,0.27226
48.0,3.5574,0.08229,0.29272
49.0,3.5035,0.08444,0.29583
50.0,3.9886,0.10008,0.39917
51.0,2.8028,0.07316,0.20504
52.0,2.7489,0.07458,0.20501
53.0,2.5333,0.07139,0.18085
54.0,2.5872,0.07568,0.19579
55.0,2.695,0.08177,0.22037
56.0,2.2099,0.0695,0.1536
57.0,2.3177,0.07551,0.17502
58.0,2.5333,0.08545,0.21647
59.0,2.5333,0.08841,0.22398
60.0,1.9404,0.07003,0.13589
61.0,1.8865,0.07037,0.13275
62.0,2.2099,0.08515,0.18817
63.0,2.156,0.08577,0.18492
64.0,1.8865,0.07744,0.1461
65.0,1.7248,0.07303,0.12596
66.0,1.9943,0.08705,0.17361
67.0,2.2638,0.10183,0.23052
68.0,1.5092,0.06992,0.10553
69.0,1.8326,0.08742,0.1602
70.0,1.4553,0.07144,0.10397
71.0,1.5092,0.07622,0.11503
72.0,1.5631,0.08117,0.12688
73.0,1.5631,0.08344,0.13042
74.0,1.2936,0.07096,0.09179
75.0,1.2397,0.06985,0.08659
76.0,0.9702,0.05613,0.05445
77.0,1.078,0.06401,0.06901
78.0,0.9702,0.05912,0.05735
79.0,0.7007,0.04379,0.03069
80.0,0.5929,0.038,0.02253
81.0,0.9702,0.06374,0.06184
82.0,0.9163,0.0617,0.05653
83.0,0.8624,0.05949,0.0513
84.0,0.539,0.03808,0.02053
85.0,0.5929,0.04289,0.02543
86.0,0.5929,0.0439,0.02603
87.0,0.4851,0.03676,0.01783
88.0,0.4851,0.03761,0.01824
89.0,0.5929,0.04702,0.02788
90.0,0.6468,0.05245,0.03392
