duty,voltage,current,power
0.0,7.3843,0.00067,0.00496
1.0,6.468,0.00065,0.00422
2.0,5.8212,0.00076,0.00444
3.0,5.3361,0.00097,0.00515
4.0,5.4978,0.00138,0.00758
5.0,5.4978,0.00187,0.0103
6.0,5.3361,0.00241,0.01284
7.0,5.4439,0.00316,0.01722
8.0,5.1744,0.00378,0.01957
9.0,5.2283,0.00471,0.02463
10.0,5.0127,0.00547,0.02741
11.0,5.0127,0.00652,0.03269
12.0,5.2283,0.008,0.04185
13.0,4.9588,0.00883,0.04379
14.0,4.9049,0.01006,0.04934
15.0,5.2283,0.01224,0.06399
16.0,4.9049,0.013,0.06378
17.0,4.5815,0.01366,0.06257
18.0,4.6893,0.01562,0.07325
19.0,4.6893,0.01735,0.08138
20.0,4.7971,0.01962,0.09414
21.0,4.0425,0.01819,0.07355
22.0,4.4198,0.02179,0.09632
23.0,4.7432,0.02552,0.12106
24.0,4.4198,0.02586,0.1143
25.0,4.312,0.02734,0.1179
26.0,3.9886,0.02733,0.10899
27.0,3.7191,0.02745,0.10209
28.0,3.6652,0.02907,0.10654
29.0,3.773,0.03207,0.12101
30.0,3.7191,0.03381,0.12574
31.0,3.5035,0.03399,0.11907
32.0,3.4496,0.03564,0.12294
33.0,2.8567,0.03137,0.08961
34.0,3.1801,0.03705,0.11783
35.0,3.234,0.03991,0.12907
36.0,3.0723,0.0401,0.12319
37.0,3.7191,0.05125,0.19061
38.0,3.4496,0.05013,0.17291
39.0,2.9645,0.04536,0.13447
40.0,3.3418,0.05377,0.1797
41.0,2.695,0.04555,0.12275
42.0,2.9106,0.05161,0.15021
43.0,2.8028,0.05208,0.14597
44.0,2.4794,0.04823,0.11957
45.0,2.3177,0.04714,0.10927
46.0,2.156,0.04582,0.09878
47.0,1.7787,0.03945,0.07018
48.0,2.0482,0.04738,0.09704
49.0,2.1021,0.05066,0.1065
50.0,1.8865,0.04733,0.0893
51.0,1.7787,0.04643,0.08258
52.0,1.5631,0.04241,0.06629
53.0,1.7787,0.05013,0.08916
54.0,1.8865,0.05518,0.1041
55.0,1.6709,0.0507,0.08471
56.0,1.1858,0.03729,0.04422
57.0,1.8326,0.05971,0.10942
58.0,1.1858,0.04,0.04743
59.0,1.5092,0.05267,0.07949
60.0,1.617,0.05836,0.09437
61.0,1.5092,0.05629,0.08496
62.0,1.617,0.0623,0.10075
63.0,1.7248,0.06861,0.11835
64.0,0.9163,0.03761,0.03447
65.0,1.1319,0.04793,0.05425
66.0,0.9702,0.04235,0.04109
67.0,1.0241,0.04606,0.04718
68.0,0.8624,0.03996,0.03446
69.0,0.7546,0.036,0.02716
70.0,1.0241,0.05027,0.05149
71.0,0.7007,0.03539,0.02479
72.0,0.4312,0.02239,0.00966
73.0,0.8624,0.04604,0.0397
74.0,0.5929,0.03252,0.01928
75.0,0.8085,0.04555,0.03683
76.0,0.4851,0.02806,0.01361
77.0,0.4851,0.02881,0.01397
78.0,0.4851,0.02956,0.01434
79.0,0.4312,0.02695,0.01162
80.0,0.6468,0.04145,0.02681
81.0,0.7546,0.04958,0.03741
82.0,0.8085,0.05444,0.04401
83.0,0.4851,0.03346,0.01623
84.0,0.4851,0.03427,0.01663
85.0,0.4851,0.03509,0.01702
86.0,0.3773,0.02794,0.01054
87.0,0.3234,0.02451,0.00793
88.0,0.4312,0.03343,0.01442
89.0,0.4851,0.03847,0.01866
90.0,0.4851,0.03934,0.01908
