duty,voltage,current,power
0.0,8.0311,0.00073,0.00586
1.0,7.3304,0.00074,0.00542
2.0,5.9829,0.00078,0.00469
3.0,6.3063,0.00114,0.00719
4.0,6.0368,0.00151,0.00914
5.0,5.8212,0.00198,0.01155
6.0,6.468,0.00292,0.01886
7.0,6.3602,0.00369,0.0235
8.0,5.7673,0.00422,0.02431
9.0,6.1985,0.00558,0.03461
10.0,5.39,0.00588,0.03169
11.0,5.9829,0.00778,0.04657
12.0,5.4439,0.00833,0.04537
13.0,5.4978,0.00979,0.05383
14.0,5.4439,0.01116,0.06078
15.0,5.7673,0.0135,0.07786
16.0,5.4978,0.01457,0.08013
17.0,5.2283,0.01559,0.08148
18.0,5.1744,0.01724,0.08918
19.0,5.5517,0.02055,0.11407
20.0,4.4198,0.01808,0.07991
21.0,4.5276,0.02038,0.09226
22.0,4.6354,0.02286,0.10595
23.0,4.4198,0.02378,0.10511
24.0,4.7432,0.02775,0.13163
25.0,4.6893,0.02973,0.13943
26.0,4.6893,0.03213,0.15065
27.0,4.2581,0.03143,0.13383
28.0,4.4198,0.03505,0.15493
29.0,4.3659,0.03711,0.16204
30.0,4.1503,0.03773,0.15659
31.0,3.9347,0.03817,0.15019
32.0,4.0425,0.04176,0.16883
33.0,3.3418,0.0367,0.12263
34.0,3.1801,0.03705,0.11783
35.0,3.2879,0.04058,0.13341
36.0,3.5035,0.04572,0.16019
37.0,3.5574,0.04902,0.1744
38.0,3.6652,0.05326,0.1952
39.0,3.2879,0.05031,0.16541
40.0,3.3418,0.05377,0.1797
41.0,3.4496,0.0583,0.20112
42.0,2.695,0.04778,0.12878
43.0,3.1262,0.05809,0.18159
44.0,2.6411,0.05137,0.13568
45.0,2.695,0.05482,0.14774
46.0,2.7489,0.05842,0.16058
47.0,2.8028,0.06217,0.17425
48.0,2.2638,0.05236,0.11854
49.0,2.3177,0.05586,0.12946
50.0,2.156,0.0541,0.11663
51.0,2.1021,0.05487,0.11534
52.0,1.7787,0.04826,0.08584
53.0,1.617,0.04557,0.07368
54.0,2.0482,0.05991,0.12271
55.0,1.617,0.04906,0.07933
56.0,2.0482,0.06442,0.13194
57.0,1.7248,0.0562,0.09693
58.0,1.9404,0.06545,0.127
59.0,1.617,0.05643,0.09126
60.0,1.7248,0.06225,0.10737
61.0,1.5631,0.05831,0.09114
62.0,1.1319,0.04361,0.04937
63.0,1.3475,0.0536,0.07223
64.0,1.6709,0.06859,0.11461
65.0,1.4014,0.05934,0.08315
66.0,1.0241,0.0447,0.04578
67.0,1.2936,0.05819,0.07527
68.0,1.4553,0.06743,0.09812
69.0,1.1319,0.05399,0.06111
70.0,0.9163,0.04498,0.04122
71.0,0.8085,0.04083,0.03301
72.0,0.9702,0.05038,0.04888
73.0,0.5929,0.03165,0.01877
74.0,0.9163,0.05026,0.04605
75.0,0.5929,0.0334,0.01981
76.0,0.6468,0.03742,0.0242
77.0,0.8085,0.04801,0.03882
78.0,1.1319,0.06897,0.07806
79.0,0.3234,0.02021,0.00654
80.0,0.5929,0.038,0.02253
81.0,0.4312,0.02833,0.01222
82.0,0.5929,0.03992,0.02367
83.0,0.3773,0.02603,0.00982
84.0,0.539,0.03808,0.02053
85.0,0.4851,0.03509,0.01702
86.0,0.6468,0.0479,0.03098
87.0,0.4851,0.03676,0.01783
88.0,0.539,0.04179,0.02252
89.0,0.5929,0.04702,0.02788
90.0,0.3773,0.0306,0.01154
