duty,voltage,current,power
0.0,6.1985,0.00056,0.00349
1.0,5.6595,0.00057,0.00323
2.0,2.156,0.00028,0.00061
3.0,1.2936,0.00023,0.0003
4.0,1.1858,0.0003,0.00035
5.0,1.2397,0.00042,0.00052
6.0,1.2397,0.00056,0.00069
7.0,1.1319,0.00066,0.00074
8.0,1.1858,0.00087,0.00103
9.0,1.1319,0.00102,0.00115
10.0,1.078,0.00118,0.00127
11.0,1.0241,0.00133,0.00136
12.0,0.9702,0.00149,0.00144
13.0,0.8624,0.00154,0.00132
14.0,0.9163,0.00188,0.00172
15.0,0.8624,0.00202,0.00174
16.0,0.9163,0.00243,0.00223
17.0,0.9163,0.00273,0.0025
18.0,0.9702,0.00323,0.00314
19.0,0.5929,0.00219,0.0013
20.0,0.8085,0.00331,0.00267
21.0,0.8624,0.00388,0.00335
22.0,0.7546,0.00372,0.00281
23.0,0.7007,0.00377,0.00264
24.0,0.5929,0.00347,0.00206
25.0,0.6468,0.0041,0.00265
26.0,0.5929,0.00406,0.00241
27.0,0.539,0.00398,0.00214
28.0,0.6468,0.00513,0.00332
29.0,0.6468,0.0055,0.00356
30.0,0.5929,0.00539,0.0032
31.0,0.6468,0.00627,0.00406
32.0,0.5929,0.00613,0.00363
33.0,0.4312,0.00473,0.00204
34.0,0.4312,0.00502,0.00217
35.0,0.5929,0.00732,0.00434
36.0,0.4851,0.00633,0.00307
37.0,0.4851,0.00669,0.00324
38.0,0.4851,0.00705,0.00342
39.0,0.4851,0.00742,0.0036
40.0,0.3773,0.00607,0.00229
41.0,0.3234,0.00547,0.00177
42.0,0.2695,0.00478,0.00129
43.0,0.2695,0.00501,0.00135
44.0,0.2156,0.00419,0.0009
45.0,0.3773,0.00767,0.0029
46.0,0.2156,0.00458,0.00099
47.0,0.2156,0.00478,0.00103
48.0,0.2156,0.00499,0.00108
49.0,0.2156,0.0052,0.00112
50.0,0.2695,0.00676,0.00182
51.0,0.1617,0.00422,0.00068
52.0,0.2156,0.00585,0.00126
53.0,0.1078,0.00304,0.00033
54.0,0.1617,0.00473,0.00076
55.0,0.1078,0.00327,0.00035
56.0,0.1078,0.00339,0.00037
57.0,0.1078,0.00351,0.00038
58.0,0.1078,0.00364,0.00039
59.0,0.0539,0.00188,0.0001
60.0,0.0539,0.00195,0.0001
61.0,0.1078,0.00402,0.00043
62.0,0.0539,0.00208,0.00011
63.0,0.0539,0.00214,0.00012
64.0,0.0539,0.00221,0.00012
65.0,0.0539,0.00228,0.00012
66.0,0.0539,0.00235,0.00013
67.0,0.0539,0.00242,0.00013
68.0,0.0,0.0,0.0
69.0,0.0,0.0,0.0
70.0,0.0,0.0,0.0
71.0,0.0,0.0,0.0
72.0,0.0,0.0,0.0
73.0,0.0,0.0,0.0
74.0,0.0,0.0,0.0
75.0,0.0,0.0,0.0
76.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0
79.0,0.0,0.0,0.0
80.0,0.0,0.0,0.0
81.0,0.0,0.0,0.0
82.0,0.0,0.0,0.0
83.0,0.0,0.0,0.0
84.0,0.0,0.0,0.0
85.0,0.0,0.0,0.0
86.0,0.0,0.0,0.0
87.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0
89.0,0.0,0.0,0.0
90.0,0.0,0.0,0.0
91.0,0.0,0.0,0.0
92.0,0.0,0.0,0.0
93.0,0.0,0.0,0.0
94.0,0.0,0.0,0.0
95.0,0.0,0.0,0.0
96.0,0.0,0.0,0.0
97.0,0.0,0.0,0.0
0.0,6.2524,0.00057,0.00355
1.0,5.7134,0.00058,0.00329
2.0,2.156,0.00028,0.00061
3.0,1.1319,0.0002,0.00023
4.0,1.1858,0.0003,0.00035
5.0,1.2397,0.00042,0.00052
6.0,1.2936,0.00058,0.00075
7.0,1.1319,0.00066,0.00074
8.0,1.078,0.00079,0.00085
9.0,1.1858,0.00107,0.00127
10.0,1.2936,0.00141,0.00183
11.0,1.1319,0.00147,0.00167
12.0,0.9702,0.00149,0.00144
13.0,0.9163,0.00163,0.0015
14.0,0.9702,0.00199,0.00193
15.0,0.9702,0.00227,0.0022
16.0,0.9163,0.00243,0.00223
17.0,0.7546,0.00225,0.0017
18.0,0.8085,0.00269,0.00218
