duty,voltage,current,power
0.0,14.9303,0.00136,0.02026
1.0,14.8225,0.0015,0.02217
2.0,14.1218,0.00185,0.02611
3.0,13.4211,0.00243,0.03259
4.0,12.0197,0.00302,0.03625
5.0,10.0793,0.00344,0.03463
6.0,8.1389,0.00367,0.02987
7.0,7.8155,0.00454,0.03548
8.0,7.9233,0.00579,0.04589
9.0,7.5999,0.00685,0.05204
10.0,7.5999,0.00829,0.06301
11.0,7.4921,0.00975,0.07302
12.0,7.546,0.01155,0.08717
13.0,7.6538,0.01363,0.10433
14.0,7.1148,0.01459,0.10382
15.0,7.1687,0.01678,0.1203
16.0,7.8694,0.02086,0.16416
17.0,6.6836,0.01992,0.13316
18.0,7.3304,0.02442,0.17899
19.0,6.7375,0.02493,0.168
20.0,6.4141,0.02624,0.1683
21.0,7.0609,0.03178,0.2244
22.0,6.0907,0.03003,0.18292
23.0,6.2524,0.03364,0.21035
24.0,6.4141,0.03753,0.24071
25.0,5.7134,0.03623,0.20699
26.0,5.7673,0.03951,0.22787
27.0,6.0368,0.04456,0.26898
28.0,5.6595,0.04488,0.25403
29.0,5.4439,0.04628,0.25193
30.0,5.4978,0.04998,0.27478
31.0,4.9588,0.0481,0.23854
32.0,4.851,0.05012,0.24311
33.0,4.3659,0.04794,0.20931
34.0,4.5276,0.05275,0.23883
35.0,3.9886,0.04922,0.19633
36.0,4.0964,0.05346,0.219
37.0,4.0425,0.05571,0.2252
38.0,3.8808,0.05639,0.21884
39.0,3.9347,0.0602,0.23689
40.0,3.1801,0.05117,0.16273
41.0,3.4496,0.0583,0.20112
42.0,3.1801,0.05639,0.17931
43.0,3.5574,0.0661,0.23514
44.0,3.0723,0.05976,0.1836
45.0,3.0184,0.0614,0.18532
46.0,3.0184,0.06414,0.19361
47.0,3.0723,0.06815,0.20937
48.0,2.6411,0.06109,0.16135
49.0,2.3716,0.05716,0.13556
50.0,2.695,0.06762,0.18224
51.0,2.5333,0.06612,0.16751
52.0,2.4255,0.06581,0.15961
53.0,2.5872,0.07291,0.18863
54.0,2.2638,0.06622,0.1499
55.0,1.9943,0.06051,0.12067
56.0,1.9943,0.06272,0.12509
57.0,1.8326,0.05971,0.10942
58.0,1.9943,0.06727,0.13416
59.0,1.5092,0.05267,0.07949
60.0,1.6709,0.0603,0.10076
61.0,1.6709,0.06233,0.10414
62.0,1.4553,0.05607,0.0816
63.0,1.2397,0.04932,0.06114
64.0,1.2397,0.05089,0.06309
65.0,1.1858,0.05021,0.05954
66.0,1.078,0.04706,0.05073
67.0,0.9702,0.04364,0.04234
68.0,1.0241,0.04745,0.04859
69.0,1.2397,0.05913,0.07331
70.0,0.7546,0.03704,0.02795
71.0,1.0241,0.05172,0.05296
72.0,0.5929,0.03079,0.01826
73.0,0.539,0.02877,0.01551
74.0,0.7007,0.03843,0.02693
75.0,0.4851,0.02733,0.01326
76.0,0.2695,0.01559,0.0042
77.0,0.4851,0.02881,0.01397
78.0,0.2695,0.01642,0.00443
79.0,0.4851,0.03032,0.01471
80.0,0.2156,0.01382,0.00298
81.0,0.3234,0.02125,0.00687
82.0,0.1617,0.01089,0.00176
83.0,0.1078,0.00744,0.0008
84.0,0.0,0.0,0.0
85.0,0.0539,0.0039,0.00021
86.0,0.1078,0.00798,0.00086
87.0,0.0539,0.00408,0.00022
88.0,0.0539,0.00418,0.00023
89.0,0.0539,0.00427,0.00023
90.0,0.0,0.0,0.0
91.0,0.0,0.0,0.0
92.0,0.0,0.0,0.0
93.0,0.0,0.0,0.0
94.0,0.0,0.0,0.0
95.0,0.0,0.0,0.0
96.0,0.0,0.0,0.0
97.0,0.0,0.0,0.0
0.0,14.8764,0.00135,0.02012
1.0,14.7686,0.00149,0.02201
2.0,14.3374,0.00188,0.02691
3.0,13.5828,0.00246,0.03338
4.0,11.9658,0.003,0.03593
5.0,10.0254,0.00342,0.03426
6.0,9.0552,0.00408,0.03697
7.0,7.8694,0.00457,0.03597
8.0,7.8155,0.00571,0.04465
9.0,7.5999,0.00685,0.05204
10.0,8.4623,0.00923,0.07812
11.0,7.4382,0.00968,0.07198
12.0,7.4382,0.01139,0.0847
13.0,7.5999,0.01353,0.10286
14.0,7.0609,0.01448,0.10225
15.0,7.1687,0.01678,0.1203
16.0,7.1148,0.01886,0.13419
17.0,7.546,0.02249,0.16974
18.0,6.7914,0.02262,0.15363
19.0,6.7375,0.02493,0.168
20.0,6.7375,0.02756,0.1857
21.0,6.9531,0.0313,0.2176
22.0,5.9829,0.0295,0.1765
23.0,6.2524,0.03364,0.21035
24.0,6.0907,0.03564,0.21705
25.0,5.7673,0.03657,0.21091
26.0,5.8212,0.03988,0.23215
27.0,5.39,0.03978,0.21443
28.0,5.3361,0.04232,0.22582
29.0,5.2822,0.0449,0.23719
30.0,5.0666,0.04606,0.23337
31.0,4.9588,0.0481,0.23854
32.0,4.851,0.05012,0.24311
33.0,4.7971,0.05268,0.25269
34.0,4.5815,0.05338,0.24455
35.0,4.0425,0.04989,0.20167
36.0,4.1503,0.05417,0.2248
37.0,3.8269,0.05274,0.20182
38.0,3.9347,0.05717,0.22497
39.0,3.8269,0.05856,0.22408
40.0,4.0425,0.06505,0.26295
41.0,3.3418,0.05648,0.18874
42.0,3.4496,0.06116,0.21099
43.0,3.7191,0.0691,0.25701
44.0,3.1801,0.06186,0.19671
45.0,3.0184,0.0614,0.18532
46.0,3.0723,0.06529,0.20059
47.0,3.234,0.07173,0.23198
48.0,2.7489,0.06358,0.17479
