duty,voltage,current,power
0.0,10.4566,0.00095,0.00994
1.0,10.0793,0.00102,0.01025
2.0,7.7077,0.00101,0.00778
3.0,5.5517,0.001,0.00558
4.0,3.0723,0.00077,0.00237
5.0,3.0184,0.00103,0.00311
6.0,2.9645,0.00134,0.00396
7.0,3.3418,0.00194,0.00649
8.0,3.234,0.00236,0.00764
9.0,2.695,0.00243,0.00654
10.0,3.1801,0.00347,0.01103
11.0,2.695,0.00351,0.00945
12.0,2.9106,0.00446,0.01297
13.0,2.9645,0.00528,0.01565
14.0,2.9645,0.00608,0.01802
15.0,2.5872,0.00606,0.01567
16.0,2.5872,0.00686,0.01774
17.0,2.5872,0.00771,0.01995
18.0,2.3716,0.0079,0.01873
19.0,2.3177,0.00858,0.01988
20.0,2.2638,0.00926,0.02097
21.0,2.156,0.0097,0.02092
22.0,2.156,0.01063,0.02292
23.0,2.2099,0.01189,0.02628
24.0,2.2099,0.01293,0.02857
25.0,2.0482,0.01299,0.0266
26.0,1.9404,0.01329,0.02579
27.0,1.7787,0.01313,0.02335
28.0,1.7248,0.01368,0.02359
29.0,1.7248,0.01466,0.02529
30.0,1.6709,0.01519,0.02538
31.0,1.2936,0.01255,0.01623
32.0,1.7248,0.01782,0.03073
33.0,1.4014,0.01539,0.02157
34.0,1.2397,0.01444,0.01791
35.0,1.2397,0.0153,0.01897
36.0,1.1858,0.01548,0.01835
37.0,1.4553,0.02006,0.02919
38.0,1.2936,0.0188,0.02432
39.0,1.4553,0.02227,0.03241
40.0,1.1319,0.01821,0.02062
41.0,1.4014,0.02368,0.03319
42.0,1.3475,0.02389,0.0322
43.0,0.9702,0.01803,0.01749
44.0,1.078,0.02097,0.0226
45.0,0.9702,0.01973,0.01915
46.0,1.0241,0.02176,0.02229
47.0,0.9702,0.02152,0.02088
48.0,0.8085,0.0187,0.01512
49.0,0.8085,0.01949,0.01575
50.0,0.7546,0.01893,0.01429
51.0,0.6468,0.01688,0.01092
52.0,0.8624,0.0234,0.02018
53.0,0.539,0.01519,0.00819
54.0,0.539,0.01577,0.0085
55.0,0.7007,0.02126,0.0149
56.0,0.4851,0.01526,0.0074
57.0,0.3773,0.01229,0.00464
58.0,0.539,0.01818,0.0098
59.0,0.4851,0.01693,0.00821
60.0,0.2695,0.00973,0.00262
61.0,0.3773,0.01407,0.00531
62.0,0.3773,0.01454,0.00549
63.0,0.2695,0.01072,0.00289
64.0,0.3234,0.01328,0.00429
65.0,0.3773,0.01598,0.00603
66.0,0.3773,0.01647,0.00621
67.0,0.2695,0.01212,0.00327
68.0,0.2156,0.00999,0.00215
69.0,0.1617,0.00771,0.00125
70.0,0.1617,0.00794,0.00128
71.0,0.1078,0.00544,0.00059
72.0,0.1078,0.0056,0.0006
73.0,0.0539,0.00288,0.00016
74.0,0.1078,0.00591,0.00064
75.0,0.1078,0.00607,0.00065
76.0,0.1078,0.00624,0.00067
77.0,0.0539,0.0032,0.00017
78.0,0.0539,0.00328,0.00018
79.0,0.0539,0.00337,0.00018
80.0,0.0,0.0,0.0
81.0,0.0,0.0,0.0
82.0,0.0,0.0,0.0
83.0,0.0,0.0,0.0
84.0,0.0,0.0,0.0
85.0,0.0,0.0,0.0
86.0,0.0,0.0,0.0
87.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0
89.0,0.0,0.0,0.0
90.0,0.0,0.0,0.0
91.0,0.0,0.0,0.0
92.0,0.0,0.0,0.0
93.0,0.0,0.0,0.0
94.0,0.0,0.0,0.0
95.0,0.0,0.0,0.0
96.0,0.0,0.0,0.0
97.0,0.0,0.0,0.0
0.0,10.4027,0.00095,0.00984
1.0,10.0254,0.00101,0.01014
2.0,7.8694,0.00103,0.00811
3.0,4.9049,0.00089,0.00435
4.0,3.1801,0.0008,0.00254
5.0,2.9645,0.00101,0.003
6.0,3.0723,0.00139,0.00426
7.0,2.8567,0.00166,0.00474
8.0,3.0723,0.00225,0.0069
9.0,3.0184,0.00272,0.00821
10.0,2.695,0.00294,0.00792
11.0,3.0184,0.00393,0.01185
12.0,2.8028,0.00429,0.01203
13.0,2.8567,0.00509,0.01453
14.0,2.8567,0.00586,0.01674
15.0,2.5333,0.00593,0.01502
16.0,2.4255,0.00643,0.0156
17.0,2.3177,0.00691,0.01601
18.0,2.4255,0.00808,0.0196
19.0,2.2638,0.00838,0.01897
20.0,2.2099,0.00904,0.01998
21.0,2.1021,0.00946,0.01989
22.0,2.156,0.01063,0.02292
23.0,2.3177,0.01247,0.0289
24.0,1.9943,0.01167,0.02327
25.0,1.9943,0.01265,0.02522
26.0,1.8326,0.01255,0.02301
27.0,1.6709,0.01233,0.02061
28.0,1.6709,0.01325,0.02214
29.0,1.4553,0.01237,0.018
30.0,1.4553,0.01323,0.01925
31.0,1.5092,0.01464,0.0221
32.0,1.4014,0.01448,0.02029
33.0,1.3475,0.0148,0.01994
34.0,1.1858,0.01382,0.01638
35.0,1.2397,0.0153,0.01897
36.0,1.1319,0.01477,0.01672
37.0,1.2936,0.01783,0.02306
38.0,1.2936,0.0188,0.02432
39.0,1.4014,0.02144,0.03005
40.0,1.4014,0.02255,0.0316
41.0,1.3475,0.02277,0.03069
42.0,1.1858,0.02103,0.02493
43.0,1.1858,0.02203,0.02613
44.0,0.9702,0.01887,0.01831
45.0,0.9702,0.01973,0.01915
46.0,0.7546,0.01604,0.0121
47.0,0.9163,0.02032,0.01862
48.0,0.9163,0.02119,0.01942
49.0,0.7007,0.01689,0.01183
50.0,0.7007,0.01758,0.01232
51.0,0.4851,0.01266,0.00614
52.0,0.6468,0.01755,0.01135
53.0,0.539,0.01519,0.00819
54.0,0.6468,0.01892,0.01224
55.0,0.4851,0.01472,0.00714
56.0,0.6468,0.02034,0.01316
57.0,0.4312,0.01405,0.00606
58.0,0.4312,0.01454,0.00627
59.0,0.3234,0.01129,0.00365
60.0,0.3773,0.01362,0.00514
61.0,0.3773,0.01407,0.00531
62.0,0.2156,0.00831,0.00179
63.0,0.3234,0.01287,0.00416
64.0,0.3773,0.01549,0.00584
65.0,0.2156,0.00913,0.00197
66.0,0.1617,0.00706,0.00114
67.0,0.2156,0.0097,0.00209
68.0,0.2156,0.00999,0.00215
69.0,0.2156,0.01028,0.00222
70.0,0.2156,0.01058,0.00228
71.0,0.1078,0.00544,0.00059
72.0,0.1617,0.0084,0.00136
73.0,0.0539,0.00288,0.00016
74.0,0.0539,0.00296,0.00016
75.0,0.0539,0.00304,0.00016
76.0,0.1078,0.00624,0.00067
77.0,0.0539,0.0032,0.00017
78.0,0.0539,0.00328,0.00018
79.0,0.0,0.0,0.0
80.0,0.0539,0.00345,0.00019
81.0,0.0,0.0,0.0
82.0,0.0,0.0,0.0
83.0,0.0,0.0,0.0
84.0,0.0,0.0,0.0
85.0,0.0,0.0,0.0
86.0,0.0,0.0,0.0
87.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0
89.0,0.0,0.0,0.0
90.0,0.0,0.0,0.0
91.0,0.0,0.0,0.0
92.0,0.0,0.0,0.0
93.0,0.0,0.0,0.0
94.0,0.0,0.0,0.0
95.0,0.0,0.0,0.0
96.0,0.0,0.0,0.0
97.0,0.0,0.0,0.0
0.0,10.4566,0.00095,0.00994
1.0,10.1332,0.00102,0.01036
2.0,7.9233,0.00104,0.00822
3.0,5.39,0.00098,0.00526
4.0,2.8567,0.00072,0.00205
5.0,3.1262,0.00107,0.00333
6.0,2.8028,0.00126,0.00354
7.0,3.0723,0.00178,0.00548
8.0,2.7489,0.00201,0.00552
9.0,2.8567,0.00257,0.00735
10.0,2.7489,0.003,0.00824
11.0,3.0723,0.004,0.01228
12.0,2.9106,0.00446,0.01297
13.0,2.6411,0.0047,0.01242
14.0,2.6411,0.00542,0.01431
15.0,2.695,0.00631,0.017
16.0,2.5872,0.00686,0.01774
17.0,2.8028,0.00835,0.02342
18.0,2.4255,0.00808,0.0196
19.0,2.3177,0.00858,0.01988
20.0,2.3716,0.0097,0.02301
21.0,2.2638,0.01019,0.02307
22.0,2.4255,0.01196,0.02901
23.0,2.3177,0.01247,0.0289
24.0,1.8865,0.01104,0.02082
25.0,2.1021,0.01333,0.02802
26.0,1.8865,0.01292,0.02438
27.0,1.9404,0.01432,0.02779
28.0,1.5631,0.0124,0.01938
29.0,1.6709,0.0142,0.02373
30.0,1.4553,0.01323,0.01925
31.0,1.6709,0.01621,0.02708
32.0,1.617,0.01671,0.02701
33.0,1.4014,0.01539,0.02157
34.0,1.0241,0.01193,0.01222
35.0,1.5092,0.01862,0.02811
36.0,1.078,0.01407,0.01517
37.0,1.2936,0.01783,0.02306
38.0,1.4014,0.02036,0.02854
39.0,1.1858,0.01814,0.02151
40.0,1.3475,0.02168,0.02922
41.0,1.1858,0.02004,0.02376
42.0,1.1319,0.02007,0.02272
43.0,1.078,0.02003,0.02159
44.0,1.0241,0.01992,0.0204
45.0,1.078,0.02193,0.02364
46.0,0.8624,0.01833,0.01581
47.0,0.9163,0.02032,0.01862
48.0,0.7546,0.01745,0.01317
49.0,0.8624,0.02078,0.01792
50.0,0.7546,0.01893,0.01429
51.0,0.7007,0.01829,0.01282
52.0,0.5929,0.01609,0.00954
53.0,0.6468,0.01823,0.01179
54.0,0.6468,0.01892,0.01224
55.0,0.5929,0.01799,0.01067
56.0,0.5929,0.01865,0.01106
57.0,0.4851,0.0158,0.00767
58.0,0.539,0.01818,0.0098
59.0,0.3773,0.01317,0.00497
60.0,0.4312,0.01556,0.00671
61.0,0.4312,0.01608,0.00694
62.0,0.2695,0.01038,0.0028
63.0,0.3234,0.01287,0.00416
64.0,0.3234,0.01328,0.00429
65.0,0.2156,0.00913,0.00197
66.0,0.3773,0.01647,0.00621
67.0,0.2695,0.01212,0.00327
68.0,0.2156,0.00999,0.00215
69.0,0.1617,0.00771,0.00125
70.0,0.1617,0.00794,0.00128
71.0,0.1078,0.00544,0.00059
72.0,0.1078,0.0056,0.0006
73.0,0.1078,0.00575,0.00062
74.0,0.1617,0.00887,0.00143
75.0,0.0539,0.00304,0.00016
76.0,0.1617,0.00935,0.00151
77.0,0.0539,0.0032,0.00017
78.0,0.0539,0.00328,0.00018
79.0,0.0,0.0,0.0
80.0,0.0,0.0,0.0
81.0,0.0539,0.00354,0.00019
82.0,0.0,0.0,0.0
83.0,0.0,0.0,0.0
84.0,0.0,0.0,0.0
85.0,0.0,0.0,0.0
86.0,0.0,0.0,0.0
87.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0
89.0,0.0,0.0,0.0
90.0,0.0,0.0,0.0
91.0,0.0,0.0,0.0
92.0,0.0,0.0,0.0
93.0,0.0,0.0,0.0
94.0,0.0,0.0,0.0
95.0,0.0,0.0,0.0
96.0,0.0,0.0,0.0
97.0,0.0,0.0,0.0
0.0,10.78,0.00098,0.01056
1.0,10.4566,0.00106,0.01103
2.0,8.4084,0.0011,0.00926
3.0,6.0368,0.00109,0.00659
4.0,3.3418,0.00084,0.0028
5.0,3.0723,0.00105,0.00322
6.0,3.1262,0.00141,0.00441
7.0,2.9645,0.00172,0.00511
8.0,3.0723,0.00225,0.0069
9.0,3.5035,0.00316,0.01106
10.0,3.0184,0.00329,0.00994
11.0,3.2879,0.00428,0.01406
12.0,3.0723,0.0047,0.01445
13.0,3.1801,0.00566,0.01801
14.0,3.1801,0.00652,0.02074
15.0,2.9645,0.00694,0.02057
16.0,2.7489,0.00729,0.02003
17.0,2.695,0.00803,0.02165
18.0,2.5333,0.00844,0.02138
19.0,2.4794,0.00918,0.02275
20.0,2.7489,0.01125,0.03091
21.0,2.4255,0.01092,0.02648
22.0,2.2099,0.0109,0.02408
23.0,2.3177,0.01247,0.0289
24.0,2.2099,0.01293,0.02857
25.0,2.3716,0.01504,0.03566
26.0,1.6709,0.01145,0.01913
27.0,2.156,0.01591,0.03431
28.0,1.9404,0.01539,0.02986
29.0,1.7248,0.01466,0.02529
30.0,1.8326,0.01666,0.03053
31.0,1.4553,0.01412,0.02055
32.0,1.7248,0.01782,0.03073
33.0,1.5092,0.01657,0.02501
34.0,1.3475,0.0157,0.02116
35.0,1.5631,0.01929,0.03015
36.0,1.4014,0.01829,0.02563
37.0,1.5092,0.0208,0.03139
38.0,1.3475,0.01958,0.02638
39.0,1.4014,0.02144,0.03005
40.0,1.5092,0.02428,0.03665
41.0,1.2397,0.02095,0.02597
42.0,1.1858,0.02103,0.02493
43.0,1.2397,0.02303,0.02856
44.0,0.9163,0.01782,0.01633
45.0,1.0241,0.02083,0.02133
46.0,0.9702,0.02062,0.02
47.0,1.1319,0.02511,0.02842
48.0,1.0241,0.02369,0.02426
49.0,0.9702,0.02338,0.02269
50.0,1.0241,0.0257,0.02631
51.0,0.7007,0.01829,0.01282
52.0,0.9163,0.02486,0.02278
53.0,0.6468,0.01823,0.01179
54.0,0.5929,0.01734,0.01028
55.0,0.6468,0.01962,0.01269
56.0,0.7007,0.02204,0.01544
57.0,0.4851,0.0158,0.00767
58.0,0.3773,0.01273,0.0048
59.0,0.4312,0.01505,0.00649
60.0,0.539,0.01945,0.01049
61.0,0.4312,0.01608,0.00694
62.0,0.539,0.02077,0.01119
63.0,0.3234,0.01287,0.00416
64.0,0.4312,0.0177,0.00763
65.0,0.3773,0.01598,0.00603
66.0,0.3234,0.01412,0.00457
67.0,0.2695,0.01212,0.00327
68.0,0.3773,0.01748,0.0066
69.0,0.2695,0.01286,0.00346
70.0,0.2156,0.01058,0.00228
71.0,0.1617,0.00817,0.00132
72.0,0.1617,0.0084,0.00136
73.0,0.1078,0.00575,0.00062
74.0,0.1617,0.00887,0.00143
75.0,0.0539,0.00304,0.00016
76.0,0.0539,0.00312,0.00017
77.0,0.1078,0.0064,0.00069
78.0,0.0539,0.00328,0.00018
79.0,0.0,0.0,0.0
80.0,0.0539,0.00345,0.00019
81.0,0.0,0.0,0.0
82.0,0.0539,0.00363,0.0002
83.0,0.0,0.0,0.0
84.0,0.0,0.0,0.0
85.0,0.0,0.0,0.0
86.0,0.0,0.0,0.0
87.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0
89.0,0.0,0.0,0.0
90.0,0.0,0.0,0.0
91.0,0.0,0.0,0.0
92.0,0.0,0.0,0.0
93.0,0.0,0.0,0.0
94.0,0.0,0.0,0.0
95.0,0.0,0.0,0.0
96.0,0.0,0.0,0.0
97.0,0.0,0.0,0.0
0.0,11.319,0.00103,0.01165
1.0,10.9956,0.00111,0.0122
2.0,9.0552,0.00119,0.01073
3.0,6.6836,0.00121,0.00808
4.0,3.9886,0.001,0.00399
5.0,3.6113,0.00123,0.00445
6.0,3.5574,0.0016,0.00571
7.0,3.5035,0.00204,0.00713
8.0,3.3957,0.00248,0.00843
9.0,3.3957,0.00306,0.01039
10.0,3.3957,0.0037,0.01258
11.0,3.7191,0.00484,0.01799
12.0,3.7191,0.00569,0.02118
13.0,3.3418,0.00595,0.01989
14.0,3.5035,0.00719,0.02517
15.0,3.2879,0.0077,0.02531
16.0,3.2879,0.00872,0.02866
17.0,2.6411,0.00787,0.02079
18.0,2.9645,0.00987,0.02927
19.0,3.0723,0.01137,0.03493
20.0,2.8028,0.01147,0.03214
21.0,2.5333,0.0114,0.02889
22.0,2.3716,0.01169,0.02773
23.0,2.5333,0.01363,0.03453
24.0,2.3716,0.01388,0.03291
25.0,2.3177,0.0147,0.03406
