duty,voltage,current,power
0.0,9.4864,0.00086,0.00818
1.0,9.0552,0.00091,0.00827
2.0,6.6297,0.00087,0.00575
3.0,3.7191,0.00067,0.0025
4.0,2.4794,0.00062,0.00154
5.0,2.5872,0.00088,0.00228
6.0,2.695,0.00122,0.00327
7.0,2.5872,0.0015,0.00389
8.0,2.8028,0.00205,0.00574
9.0,2.4794,0.00223,0.00554
10.0,2.4255,0.00265,0.00642
11.0,2.4794,0.00323,0.008
12.0,1.9943,0.00305,0.00609
13.0,2.2099,0.00394,0.0087
14.0,2.2099,0.00453,0.01002
15.0,2.1021,0.00492,0.01034
16.0,2.156,0.00572,0.01232
17.0,1.7787,0.0053,0.00943
18.0,1.9943,0.00664,0.01325
19.0,1.9404,0.00718,0.01393
20.0,1.6709,0.00684,0.01142
21.0,1.7787,0.00801,0.01424
22.0,1.4553,0.00718,0.01044
23.0,1.3475,0.00725,0.00977
24.0,1.7787,0.01041,0.01851
25.0,1.1858,0.00752,0.00892
26.0,1.5092,0.01034,0.0156
27.0,1.3475,0.00995,0.0134
28.0,1.3475,0.01069,0.0144
29.0,1.1858,0.01008,0.01195
30.0,1.2397,0.01127,0.01397
31.0,1.2936,0.01255,0.01623
32.0,1.2397,0.01281,0.01588
33.0,1.0241,0.01125,0.01152
34.0,1.1319,0.01319,0.01493
35.0,1.0241,0.01264,0.01294
36.0,0.9163,0.01196,0.01096
37.0,0.9702,0.01337,0.01297
38.0,1.1319,0.01645,0.01862
39.0,0.9702,0.01484,0.0144
40.0,1.078,0.01735,0.0187
41.0,0.8624,0.01458,0.01257
42.0,0.8085,0.01434,0.01159
43.0,0.7007,0.01302,0.00912
44.0,0.7546,0.01468,0.01108
45.0,0.8085,0.01645,0.0133
46.0,0.6468,0.01375,0.00889
47.0,0.6468,0.01435,0.00928
48.0,0.7007,0.01621,0.01136
49.0,0.5929,0.01429,0.00847
50.0,0.539,0.01352,0.00729
51.0,0.6468,0.01688,0.01092
52.0,0.4851,0.01316,0.00638
53.0,0.539,0.01519,0.00819
54.0,0.539,0.01577,0.0085
55.0,0.4312,0.01308,0.00564
56.0,0.4312,0.01356,0.00585
57.0,0.3773,0.01229,0.00464
58.0,0.4851,0.01636,0.00794
59.0,0.4312,0.01505,0.00649
60.0,0.2695,0.00973,0.00262
61.0,0.3773,0.01407,0.00531
62.0,0.3234,0.01246,0.00403
63.0,0.3234,0.01287,0.00416
64.0,0.2156,0.00885,0.00191
65.0,0.1617,0.00685,0.00111
66.0,0.2156,0.00941,0.00203
67.0,0.1617,0.00727,0.00118
68.0,0.1078,0.00499,0.00054
69.0,0.1617,0.00771,0.00125
70.0,0.1617,0.00794,0.00128
71.0,0.0539,0.00272,0.00015
72.0,0.1078,0.0056,0.0006
73.0,0.0539,0.00288,0.00016
74.0,0.0539,0.00296,0.00016
75.0,0.0539,0.00304,0.00016
76.0,0.0539,0.00312,0.00017
77.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0
79.0,0.0,0.0,0.0
80.0,0.0,0.0,0.0
81.0,0.0,0.0,0.0
82.0,0.0,0.0,0.0
83.0,0.0,0.0,0.0
84.0,0.0,0.0,0.0
85.0,0.0,0.0,0.0
86.0,0.0,0.0,0.0
87.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0
89.0,0.0,0.0,0.0
90.0,0.0,0.0,0.0
91.0,0.0,0.0,0.0
92.0,0.0,0.0,0.0
93.0,0.0,0.0,0.0
94.0,0.0,0.0,0.0
95.0,0.0,0.0,0.0
96.0,0.0,0.0,0.0
97.0,0.0,0.0,0.0
0.0,9.7559,0.00089,0.00865
1.0,9.3786,0.00095,0.00888
2.0,6.7914,0.00089,0.00604
3.0,4.3659,0.00079,0.00345
4.0,2.8028,0.0007,0.00197
5.0,2.9645,0.00101,0.003
6.0,2.7489,0.00124,0.00341
7.0,2.8567,0.00166,0.00474
8.0,2.8567,0.00209,0.00596
9.0,2.695,0.00243,0.00654
10.0,2.5333,0.00276,0.007
11.0,2.3177,0.00302,0.00699
12.0,2.6411,0.00404,0.01068
13.0,2.5872,0.00461,0.01192
14.0,2.4255,0.00497,0.01207
15.0,2.2638,0.0053,0.012
16.0,1.9943,0.00529,0.01054
17.0,2.2099,0.00659,0.01456
18.0,2.1021,0.007,0.01472
19.0,1.9943,0.00738,0.01472
20.0,1.6709,0.00684,0.01142
21.0,1.8326,0.00825,0.01512
22.0,1.8865,0.0093,0.01755
23.0,1.617,0.0087,0.01407
24.0,1.6709,0.00978,0.01634
25.0,1.8326,0.01162,0.0213
26.0,1.3475,0.00923,0.01244
27.0,1.7248,0.01273,0.02196
28.0,1.5631,0.0124,0.01938
29.0,1.617,0.01375,0.02223
30.0,1.2397,0.01127,0.01397
31.0,1.2936,0.01255,0.01623
32.0,1.3475,0.01392,0.01876
33.0,1.078,0.01184,0.01276
34.0,1.1319,0.01319,0.01493
35.0,1.2936,0.01596,0.02065
36.0,1.1858,0.01548,0.01835
37.0,1.0241,0.01411,0.01445
38.0,1.0241,0.01488,0.01524
39.0,1.2397,0.01897,0.02352
40.0,1.0241,0.01648,0.01688
41.0,0.8085,0.01366,0.01105
42.0,0.8085,0.01434,0.01159
43.0,0.8085,0.01502,0.01215
44.0,0.7546,0.01468,0.01108
45.0,0.7546,0.01535,0.01158
