duty,voltage,current,power
0.0,10.8339,0.00098,0.01067
1.0,10.5105,0.00106,0.01115
2.0,8.4084,0.0011,0.00926
3.0,6.0368,0.00109,0.00659
4.0,3.5574,0.00089,0.00318
5.0,3.3418,0.00114,0.00381
6.0,3.1262,0.00141,0.00441
7.0,3.1801,0.00185,0.00587
8.0,3.1262,0.00228,0.00714
9.0,3.4496,0.00311,0.01072
10.0,3.0184,0.00329,0.00994
11.0,3.3957,0.00442,0.015
12.0,3.234,0.00495,0.01601
13.0,3.1262,0.00557,0.01741
14.0,2.8567,0.00586,0.01674
15.0,2.8567,0.00669,0.0191
16.0,2.8567,0.00757,0.02163
17.0,2.5872,0.00771,0.01995
18.0,2.4794,0.00826,0.02048
19.0,2.7489,0.01017,0.02797
20.0,2.2638,0.00926,0.02097
21.0,2.4255,0.01092,0.02648
22.0,2.2638,0.01116,0.02527
23.0,2.2638,0.01218,0.02758
24.0,2.1021,0.0123,0.02585
25.0,2.156,0.01367,0.02947
26.0,1.8865,0.01292,0.02438
27.0,1.9943,0.01472,0.02936
28.0,1.8326,0.01453,0.02664
29.0,1.6709,0.0142,0.02373
30.0,1.8865,0.01715,0.03235
31.0,1.5631,0.01516,0.0237
32.0,1.617,0.01671,0.02701
33.0,1.617,0.01776,0.02871
34.0,1.5092,0.01758,0.02654
35.0,1.5092,0.01862,0.02811
36.0,1.4014,0.01829,0.02563
37.0,1.4553,0.02006,0.02919
38.0,1.2397,0.01801,0.02233
39.0,1.5631,0.02392,0.03738
40.0,1.4553,0.02342,0.03408
41.0,1.5092,0.02551,0.03849
42.0,1.1858,0.02103,0.02493
43.0,1.1319,0.02103,0.02381
44.0,1.1319,0.02202,0.02492
45.0,1.2397,0.02522,0.03126
46.0,1.0241,0.02176,0.02229
47.0,0.8085,0.01793,0.0145
48.0,0.7007,0.01621,0.01136
49.0,0.9163,0.02208,0.02024
50.0,0.7007,0.01758,0.01232
51.0,0.7007,0.01829,0.01282
52.0,0.7546,0.02047,0.01545
53.0,0.7007,0.01975,0.01384
54.0,0.539,0.01577,0.0085
55.0,0.7546,0.0229,0.01728
56.0,0.8624,0.02712,0.02339
57.0,0.7007,0.02283,0.016
58.0,0.3773,0.01273,0.0048
59.0,0.4851,0.01693,0.00821
60.0,0.5929,0.0214,0.01269
61.0,0.4312,0.01608,0.00694
62.0,0.4312,0.01661,0.00716
63.0,0.3773,0.01501,0.00566
64.0,0.3773,0.01549,0.00584
65.0,0.4851,0.02054,0.00996
66.0,0.4312,0.01882,0.00812
67.0,0.3773,0.01697,0.0064
68.0,0.2156,0.00999,0.00215
69.0,0.2156,0.01028,0.00222
70.0,0.2156,0.01058,0.00228
71.0,0.2156,0.01089,0.00235
72.0,0.1078,0.0056,0.0006
73.0,0.2156,0.01151,0.00248
74.0,0.1078,0.00591,0.00064
75.0,0.0539,0.00304,0.00016
76.0,0.0539,0.00312,0.00017
77.0,0.0539,0.0032,0.00017
78.0,0.0539,0.00328,0.00018
79.0,0.0,0.0,0.0
80.0,0.0,0.0,0.0
81.0,0.0,0.0,0.0
82.0,0.0539,0.00363,0.0002
83.0,0.0,0.0,0.0
84.0,0.0,0.0,0.0
85.0,0.0,0.0,0.0
86.0,0.0,0.0,0.0
87.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0
89.0,0.0,0.0,0.0
90.0,0.0,0.0,0.0
91.0,0.0,0.0,0.0
92.0,0.0,0.0,0.0
93.0,0.0,0.0,0.0
94.0,0.0,0.0,0.0
95.0,0.0,0.0,0.0
96.0,0.0,0.0,0.0
97.0,0.0,0.0,0.0
0.0,10.8878,0.00099,0.01078
1.0,10.5644,0.00107,0.01126
2.0,8.4623,0.00111,0.00937
3.0,6.1446,0.00111,0.00683
4.0,3.3957,0.00085,0.00289
5.0,3.3957,0.00116,0.00393
6.0,3.1801,0.00143,0.00456
7.0,3.4496,0.002,0.00691
8.0,3.1262,0.00228,0.00714
9.0,3.3957,0.00306,0.01039
10.0,3.1262,0.00341,0.01066
11.0,2.9645,0.00386,0.01143
12.0,3.234,0.00495,0.01601
13.0,2.7489,0.0049,0.01346
14.0,2.8028,0.00575,0.01611
15.0,2.8028,0.00656,0.01839
